hour,src_scion_addr,dst_scion_addr,avg,src_ip_addr,dst_ip_addr
2025-01-23 01:00:00+00:00,"71-225,10.230.53.144:0","71-2:0:3f,10.10.0.1:30041",16.32752732240437,10.230.53.144,134.75.254.171
2025-01-23 01:00:00+00:00,"71-225,10.230.53.144:0","71-2:0:48,127.0.0.1:30041",6.890064868555821,10.230.53.144,145.40.89.243
2025-01-23 01:00:00+00:00,"71-225,10.230.53.144:0","71-2:0:4a,141.44.25.151:30041",132.41720723796516,10.230.53.144,141.44.25.151
2025-01-23 01:00:00+00:00,"71-225,10.230.53.144:0","71-2:0:5c,127.0.0.1:30041",240.04610655737704,10.230.53.144,200.129.206.243
2025-01-23 01:00:00+00:00,"71-225,10.230.53.144:0","71-88,127.0.0.1:30041",20.05771857923497,10.230.53.144,128.112.49.68
2025-01-23 01:00:00+00:00,"71-2:0:3b,10.1.0.1:0","64-2:0:9,129.132.230.98:30041",262.4613278576317,10.1.0.1,129.132.230.98
2025-01-23 01:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-20965,10.0.1.1:30041",255.2101300479124,10.1.0.1,62.40.110.132
2025-01-23 01:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-20965,10.0.2.1:30041",250.26967830253247,10.1.0.1,62.40.110.140
2025-01-23 01:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-20965,10.0.3.1:30041",258.56262833675567,10.1.0.1,62.40.110.148
2025-01-23 01:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-225,127.0.0.1:30041",171.38835616438357,10.1.0.1,ccc
2025-01-23 01:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-2:0:18,192.168.1.1:30041",427.48707664884137,10.1.0.1,137.132.22.29
2025-01-23 01:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-2:0:3d,10.0.0.1:30041",425.6890410958904,10.1.0.1,134.75.254.68
2025-01-23 01:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-2:0:3e,10.10.0.1:30041",243.3141683778234,10.1.0.1,134.75.253.186
2025-01-23 01:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-2:0:3f,10.10.0.1:30041",154.99555403556772,10.1.0.1,134.75.254.171
2025-01-23 01:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-2:0:48,127.0.0.1:30041",348.4219178082192,10.1.0.1,145.40.89.243
2025-01-23 01:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-2:0:4a,141.44.25.151:30041",282.44710715508387,10.1.0.1,141.44.25.151
2025-01-23 01:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-2:0:5c,127.0.0.1:30041",395.54025351147646,10.1.0.1,200.129.206.243
2025-01-23 01:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-88,127.0.0.1:30041",175.38390410958905,10.1.0.1,128.112.49.68
2025-01-23 01:00:00+00:00,"71-2:0:3d,10.0.0.1:0","64-2:0:9,129.132.230.98:30041",183.99077868852456,10.0.0.1,129.132.230.98
2025-01-23 01:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-20965,10.0.1.1:30041",172.8415300546448,10.0.0.1,62.40.110.132
2025-01-23 01:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-20965,10.0.2.1:30041",176.09289617486337,10.0.0.1,62.40.110.140
2025-01-23 01:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-20965,10.0.3.1:30041",179.93101092896174,10.0.0.1,62.40.110.148
2025-01-23 01:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-225,127.0.0.1:30041",276.0536202185792,10.0.0.1,ccc
2025-01-23 01:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:18,192.168.1.1:30041",2.033244680851064,10.0.0.1,137.132.22.29
2025-01-23 01:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:3b,10.1.0.1:30041",425.3306010928962,10.0.0.1,134.75.254.214
2025-01-23 01:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:3e,10.10.0.1:30041",182.71174863387975,10.0.0.1,134.75.253.186
2025-01-23 01:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:3f,10.10.0.1:30041",271.04303278688525,10.0.0.1,134.75.254.171
2025-01-23 01:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:48,127.0.0.1:30041",274.3633879781421,10.0.0.1,145.40.89.243
2025-01-23 01:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:4a,141.44.25.151:30041",207.99795081967213,10.0.0.1,141.44.25.151
2025-01-23 01:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:5c,127.0.0.1:30041",313.2774171506662,10.0.0.1,200.129.206.243
2025-01-23 01:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-88,127.0.0.1:30041",279.17315573770486,10.0.0.1,128.112.49.68
2025-01-23 01:00:00+00:00,"71-2:0:3e,10.10.0.1:0","64-2:0:9,129.132.230.98:30041",19.6150956284153,134.75.253.186,129.132.230.98
2025-01-23 01:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-20965,10.0.1.1:30041",12.1051912568306,134.75.253.186,62.40.110.132
2025-01-23 01:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-20965,10.0.2.1:30041",7.332991803278688,134.75.253.186,62.40.110.140
2025-01-23 01:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-20965,10.0.3.1:30041",15.706284153005464,134.75.253.186,62.40.110.148
2025-01-23 01:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-225,127.0.0.1:30041",105.10181072770756,134.75.253.186,ccc
2025-01-23 01:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:18,192.168.1.1:30041",184.6181818181818,134.75.253.186,137.132.22.29
2025-01-23 01:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:3b,10.1.0.1:30041",243.01264092927912,134.75.253.186,134.75.254.214
2025-01-23 01:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:3d,10.0.0.1:30041",182.86026648445508,134.75.253.186,134.75.254.68
2025-01-23 01:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:3f,10.10.0.1:30041",88.88384010932694,134.75.253.186,134.75.254.171
2025-01-23 01:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:48,127.0.0.1:30041",105.2049880423642,134.75.253.186,145.40.89.243
2025-01-23 01:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:4a,141.44.25.151:30041",39.404509736932006,134.75.253.186,141.44.25.151
2025-01-23 01:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:5c,127.0.0.1:30041",141.55927570891697,134.75.253.186,200.129.206.243
2025-01-23 01:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-88,127.0.0.1:30041",109.14314998291766,134.75.253.186,128.112.49.68
2025-01-23 02:00:00+00:00,"71-225,10.230.53.144:0","64-2:0:9,129.132.230.98:30041",123.22397959183672,10.230.53.144,129.132.230.98
2025-01-23 02:00:00+00:00,"71-225,10.230.53.144:0","71-20965,10.0.1.1:30041",84.62091836734695,10.230.53.144,62.40.110.132
2025-01-23 02:00:00+00:00,"71-225,10.230.53.144:0","71-20965,10.0.2.1:30041",100.12448979591836,10.230.53.144,62.40.110.140
2025-01-23 02:00:00+00:00,"71-225,10.230.53.144:0","71-20965,10.0.3.1:30041",92.29489795918369,10.230.53.144,62.40.110.148
2025-01-23 02:00:00+00:00,"71-225,10.230.53.144:0","71-2:0:18,192.168.1.1:30041",283.5291777188329,10.230.53.144,137.132.22.29
2025-01-23 02:00:00+00:00,"71-225,10.230.53.144:0","71-2:0:3b,10.1.0.1:30041",170.9249617151608,10.230.53.144,134.75.254.214
2025-01-23 02:00:00+00:00,"71-225,10.230.53.144:0","71-2:0:3d,10.0.0.1:30041",281.67585502807555,10.230.53.144,134.75.254.68
2025-01-23 02:00:00+00:00,"71-225,10.230.53.144:0","71-2:0:3e,10.10.0.1:30041",105.01326530612243,10.230.53.144,134.75.253.186
2025-01-23 02:00:00+00:00,"71-225,10.230.53.144:0","71-2:0:3f,10.10.0.1:30041",16.213884635017866,10.230.53.144,134.75.254.171
2025-01-23 02:00:00+00:00,"71-225,10.230.53.144:0","71-2:0:48,127.0.0.1:30041",6.80765306122449,10.230.53.144,145.40.89.243
2025-01-23 02:00:00+00:00,"71-225,10.230.53.144:0","71-2:0:4a,141.44.25.151:30041",132.41683673469387,10.230.53.144,141.44.25.151
2025-01-23 02:00:00+00:00,"71-225,10.230.53.144:0","71-2:0:5c,127.0.0.1:30041",239.75344563552835,10.230.53.144,200.129.206.243
2025-01-23 02:00:00+00:00,"71-225,10.230.53.144:0","71-88,127.0.0.1:30041",20.044897959183675,10.230.53.144,128.112.49.68
2025-01-23 02:00:00+00:00,"71-2:0:3b,10.1.0.1:0","64-2:0:9,129.132.230.98:30041",262.4375796178344,10.1.0.1,129.132.230.98
2025-01-23 02:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-20965,10.0.1.1:30041",255.3140127388535,10.1.0.1,62.40.110.132
2025-01-23 02:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-20965,10.0.2.1:30041",250.33980891719744,10.1.0.1,62.40.110.140
2025-01-23 02:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-20965,10.0.3.1:30041",258.5538216560509,10.1.0.1,62.40.110.148
2025-01-23 02:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-225,127.0.0.1:30041",171.36158012105767,10.1.0.1,ccc
2025-01-23 02:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-2:0:18,192.168.1.1:30041",427.4899553571429,10.1.0.1,137.132.22.29
2025-01-23 02:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-2:0:3d,10.0.0.1:30041",425.67208413001913,10.1.0.1,134.75.254.68
2025-01-23 02:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-2:0:3e,10.10.0.1:30041",243.3041401273885,10.1.0.1,134.75.253.186
2025-01-23 02:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-2:0:3f,10.10.0.1:30041",155.01305732484076,10.1.0.1,134.75.254.171
2025-01-23 02:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-2:0:48,127.0.0.1:30041",348.3963045555909,10.1.0.1,145.40.89.243
2025-01-23 02:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-2:0:4a,141.44.25.151:30041",282.4044585987261,10.1.0.1,141.44.25.151
2025-01-23 02:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-2:0:5c,127.0.0.1:30041",395.49219496654985,10.1.0.1,200.129.206.243
2025-01-23 02:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-88,127.0.0.1:30041",175.3548900923861,10.1.0.1,128.112.49.68
2025-01-23 02:00:00+00:00,"71-2:0:3d,10.0.0.1:0","64-2:0:9,129.132.230.98:30041",183.6725015913431,10.0.0.1,129.132.230.98
2025-01-23 02:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-20965,10.0.1.1:30041",171.57829408020368,10.0.0.1,62.40.110.132
2025-01-23 02:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-20965,10.0.2.1:30041",176.98313176320815,10.0.0.1,62.40.110.140
2025-01-23 02:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-20965,10.0.3.1:30041",179.65881604073837,10.0.0.1,62.40.110.148
2025-01-23 02:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-225,127.0.0.1:30041",276.2221514958625,10.0.0.1,ccc
2025-01-23 02:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:18,192.168.1.1:30041",2.0434621099554238,10.0.0.1,137.132.22.29
2025-01-23 02:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:3b,10.1.0.1:30041",425.32686187141945,10.0.0.1,134.75.254.214
2025-01-23 02:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:3e,10.10.0.1:30041",183.7819859961808,10.0.0.1,134.75.253.186
2025-01-23 02:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:3f,10.10.0.1:30041",271.0518777848504,10.0.0.1,134.75.254.171
2025-01-23 02:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:48,127.0.0.1:30041",274.2402928071292,10.0.0.1,145.40.89.243
2025-01-23 02:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:4a,141.44.25.151:30041",208.26798217695733,10.0.0.1,141.44.25.151
2025-01-23 02:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:5c,127.0.0.1:30041",313.2622533418205,10.0.0.1,200.129.206.243
2025-01-23 02:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-88,127.0.0.1:30041",279.3430935709739,10.0.0.1,128.112.49.68
2025-01-23 02:00:00+00:00,"71-2:0:3f,10.10.0.1:0","64-2:0:9,129.132.230.98:30041",108.2572429162687,134.75.254.171,129.132.230.98
2025-01-23 02:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-20965,10.0.1.1:30041",101.32601082457816,134.75.254.171,62.40.110.132
2025-01-23 02:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-20965,10.0.2.1:30041",96.00891435848457,134.75.254.171,62.40.110.140
2025-01-23 02:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-20965,10.0.3.1:30041",104.25501432664755,134.75.254.171,62.40.110.148
2025-01-23 02:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-225,127.0.0.1:30041",17.358075820324945,134.75.254.171,ccc
2025-01-23 02:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-2:0:18,192.168.1.1:30041",273.5316220238095,134.75.254.171,137.132.22.29
2025-01-23 02:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-2:0:3b,10.1.0.1:30041",154.98438993309972,134.75.254.171,134.75.254.214
2025-01-23 02:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-2:0:3d,10.0.0.1:30041",271.73080598916846,134.75.254.171,134.75.254.68
2025-01-23 02:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-2:0:3e,10.10.0.1:30041",89.1572747532633,134.75.254.171,134.75.253.186
2025-01-23 02:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-2:0:48,127.0.0.1:30041",193.5562280981204,134.75.254.171,145.40.89.243
2025-01-23 02:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-2:0:4a,141.44.25.151:30041",128.1455877668047,134.75.254.171,141.44.25.151
2025-01-23 02:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-2:0:5c,127.0.0.1:30041",238.11755336094296,134.75.254.171,200.129.206.243
2025-01-23 02:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-88,127.0.0.1:30041",21.362854412233197,134.75.254.171,128.112.49.68
2025-01-23 02:00:00+00:00,"71-2:0:48,127.0.0.1:0","64-2:0:9,129.132.230.98:30041",104.83312101910828,145.40.89.243,129.132.230.98
2025-01-23 02:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-20965,10.0.1.1:30041",92.89012738853503,145.40.89.243,62.40.110.132
2025-01-23 02:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-20965,10.0.2.1:30041",98.25732484076433,145.40.89.243,62.40.110.140
2025-01-23 02:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-20965,10.0.3.1:30041",90.12388535031847,145.40.89.243,62.40.110.148
2025-01-23 02:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-225,127.0.0.1:30041",6.801273885350319,145.40.89.243,ccc
2025-01-23 02:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-2:0:18,192.168.1.1:30041",271.24395686128673,145.40.89.243,137.132.22.29
2025-01-23 02:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-2:0:3b,10.1.0.1:30041",336.99808917197447,145.40.89.243,134.75.254.214
2025-01-23 02:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-2:0:3d,10.0.0.1:30041",269.2751592356688,145.40.89.243,134.75.254.68
2025-01-23 02:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-2:0:3e,10.10.0.1:30041",115.99967866323908,145.40.89.243,134.75.253.186
2025-01-23 02:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-2:0:3f,10.10.0.1:30041",198.78662420382165,145.40.89.243,134.75.254.171
2025-01-23 02:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-2:0:4a,141.44.25.151:30041",130.56369426751593,145.40.89.243,141.44.25.151
2025-01-23 02:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-2:0:5c,127.0.0.1:30041",227.07006369426753,145.40.89.243,200.129.206.243
2025-01-23 02:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-88,127.0.0.1:30041",9.985350318471337,145.40.89.243,128.112.49.68
2025-01-23 03:00:00+00:00,"71-20965,10.0.1.1:0","64-2:0:9,129.132.230.98:30041",12.210507632232872,10.0.1.1,129.132.230.98
2025-01-23 03:00:00+00:00,"71-20965,10.0.1.1:0","71-225,127.0.0.1:30041",84.68430397727272,10.0.1.1,ccc
2025-01-23 03:00:00+00:00,"71-20965,10.0.1.1:0","71-2:0:18,192.168.1.1:30041",173.59872298624754,10.0.1.1,137.132.22.29
2025-01-23 03:00:00+00:00,"71-20965,10.0.1.1:0","71-2:0:3b,10.1.0.1:30041",254.90408525754884,10.0.1.1,134.75.254.214
2025-01-23 03:00:00+00:00,"71-20965,10.0.1.1:0","71-2:0:3d,10.0.0.1:30041",171.75816761363637,10.0.1.1,134.75.254.68
2025-01-23 03:00:00+00:00,"71-20965,10.0.1.1:0","71-2:0:3e,10.10.0.1:30041",12.34185303514377,10.0.1.1,134.75.253.186
2025-01-23 03:00:00+00:00,"71-20965,10.0.1.1:0","71-2:0:3f,10.10.0.1:30041",100.90838068181819,10.0.1.1,134.75.254.171
2025-01-23 03:00:00+00:00,"71-20965,10.0.1.1:0","71-2:0:48,127.0.0.1:30041",98.296875,10.0.1.1,145.40.89.243
2025-01-23 03:00:00+00:00,"71-20965,10.0.1.1:0","71-2:0:4a,141.44.25.151:30041",48.897017045454554,10.0.1.1,141.44.25.151
2025-01-23 03:00:00+00:00,"71-20965,10.0.1.1:0","71-2:0:5c,127.0.0.1:30041",129.3927556818182,10.0.1.1,200.129.206.243
2025-01-23 03:00:00+00:00,"71-20965,10.0.1.1:0","71-88,127.0.0.1:30041",87.86186079545455,10.0.1.1,128.112.49.68
2025-01-23 03:00:00+00:00,"71-225,10.230.53.144:0","64-2:0:9,129.132.230.98:30041",123.11736214605068,10.230.53.144,129.132.230.98
2025-01-23 03:00:00+00:00,"71-225,10.230.53.144:0","71-20965,10.0.1.1:30041",84.25260804769002,10.230.53.144,62.40.110.132
2025-01-23 03:00:00+00:00,"71-225,10.230.53.144:0","71-20965,10.0.2.1:30041",100.09761549925484,10.230.53.144,62.40.110.140
2025-01-23 03:00:00+00:00,"71-225,10.230.53.144:0","71-20965,10.0.3.1:30041",92.12034277198211,10.230.53.144,62.40.110.148
2025-01-23 03:00:00+00:00,"71-225,10.230.53.144:0","71-2:0:18,192.168.1.1:30041",283.67846497764526,10.230.53.144,137.132.22.29
2025-01-23 03:00:00+00:00,"71-225,10.230.53.144:0","71-2:0:3b,10.1.0.1:30041",170.88859910581223,10.230.53.144,134.75.254.214
2025-01-23 03:00:00+00:00,"71-225,10.230.53.144:0","71-2:0:3d,10.0.0.1:30041",281.7831594634873,10.230.53.144,134.75.254.68
2025-01-23 03:00:00+00:00,"71-225,10.230.53.144:0","71-2:0:3e,10.10.0.1:30041",105.01043219076004,10.230.53.144,134.75.253.186
2025-01-23 03:00:00+00:00,"71-225,10.230.53.144:0","71-2:0:3f,10.10.0.1:30041",16.239195230998508,10.230.53.144,134.75.254.171
2025-01-23 03:00:00+00:00,"71-225,10.230.53.144:0","71-2:0:48,127.0.0.1:30041",6.851713859910581,10.230.53.144,145.40.89.243
2025-01-23 03:00:00+00:00,"71-225,10.230.53.144:0","71-2:0:4a,141.44.25.151:30041",132.48137108792847,10.230.53.144,141.44.25.151
2025-01-23 03:00:00+00:00,"71-225,10.230.53.144:0","71-2:0:5c,127.0.0.1:30041",239.88710879284648,10.230.53.144,200.129.206.243
2025-01-23 03:00:00+00:00,"71-225,10.230.53.144:0","71-88,127.0.0.1:30041",20.053278688524593,10.230.53.144,128.112.49.68
2025-01-23 03:00:00+00:00,"71-2:0:3b,10.1.0.1:0","64-2:0:9,129.132.230.98:30041",262.43334345581536,10.1.0.1,129.132.230.98
2025-01-23 03:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-20965,10.0.1.1:30041",255.0999088976617,10.1.0.1,62.40.110.132
2025-01-23 03:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-20965,10.0.2.1:30041",250.45885211053752,10.1.0.1,62.40.110.140
2025-01-23 03:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-20965,10.0.3.1:30041",258.57758882477987,10.1.0.1,62.40.110.148
2025-01-23 03:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-225,127.0.0.1:30041",171.37928940176133,10.1.0.1,ccc
2025-01-23 03:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-2:0:18,192.168.1.1:30041",427.5510328068044,10.1.0.1,137.132.22.29
2025-01-23 03:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-2:0:3d,10.0.0.1:30041",425.71628189550427,10.1.0.1,134.75.254.68
2025-01-23 03:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-2:0:3e,10.10.0.1:30041",243.316029143898,10.1.0.1,134.75.253.186
2025-01-23 03:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-2:0:3f,10.10.0.1:30041",155.013357619915,10.1.0.1,134.75.254.171
2025-01-23 03:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-2:0:48,127.0.0.1:30041",348.49347099908897,10.1.0.1,145.40.89.243
2025-01-23 03:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-2:0:4a,141.44.25.151:30041",282.3859702399028,10.1.0.1,141.44.25.151
2025-01-23 03:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-2:0:5c,127.0.0.1:30041",395.53068043742405,10.1.0.1,200.129.206.243
2025-01-23 03:00:00+00:00,"71-2:0:3b,10.1.0.1:0","71-88,127.0.0.1:30041",175.37716368053447,10.1.0.1,128.112.49.68
2025-01-23 03:00:00+00:00,"71-2:0:3d,10.0.0.1:0","64-2:0:9,129.132.230.98:30041",183.68399110617008,10.0.0.1,129.132.230.98
2025-01-23 03:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-20965,10.0.1.1:30041",171.5491939966648,10.0.0.1,62.40.110.132
2025-01-23 03:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-20965,10.0.2.1:30041",176.26236798221234,10.0.0.1,62.40.110.140
2025-01-23 03:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-20965,10.0.3.1:30041",179.67898832684824,10.0.0.1,62.40.110.148
2025-01-23 03:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-225,127.0.0.1:30041",276.1345191773208,10.0.0.1,ccc
2025-01-23 03:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:18,192.168.1.1:30041",2.0394663702056697,10.0.0.1,137.132.22.29
2025-01-23 03:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:3b,10.1.0.1:30041",425.222067815453,10.0.0.1,134.75.254.214
2025-01-23 03:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:3e,10.10.0.1:30041",183.02862701500837,10.0.0.1,134.75.253.186
2025-01-23 03:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:3f,10.10.0.1:30041",271.0380767092829,10.0.0.1,134.75.254.171
2025-01-23 03:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:48,127.0.0.1:30041",274.1064480266815,10.0.0.1,145.40.89.243
2025-01-23 03:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:4a,141.44.25.151:30041",208.23846581434128,10.0.0.1,141.44.25.151
2025-01-23 03:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:5c,127.0.0.1:30041",313.3966092273485,10.0.0.1,200.129.206.243
2025-01-23 03:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-88,127.0.0.1:30041",279.2226236798221,10.0.0.1,128.112.49.68
2025-01-23 03:00:00+00:00,"71-2:0:3e,10.10.0.1:0","64-2:0:9,129.132.230.98:30041",19.570436232286745,134.75.253.186,129.132.230.98
2025-01-23 03:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-20965,10.0.1.1:30041",12.154765212559044,134.75.253.186,62.40.110.132
2025-01-23 03:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-20965,10.0.2.1:30041",7.083356487913309,134.75.253.186,62.40.110.140
2025-01-23 03:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-20965,10.0.3.1:30041",15.668796888024453,134.75.253.186,62.40.110.148
2025-01-23 03:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-225,127.0.0.1:30041",105.06029452625728,134.75.253.186,ccc
2025-01-23 03:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:18,192.168.1.1:30041",184.65379272020004,134.75.253.186,137.132.22.29
2025-01-23 03:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:3b,10.1.0.1:30041",243.01583773270352,134.75.253.186,134.75.254.214
2025-01-23 03:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:3d,10.0.0.1:30041",182.8746874131703,134.75.253.186,134.75.254.68
2025-01-23 03:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:3f,10.10.0.1:30041",88.86885245901638,134.75.253.186,134.75.254.171
2025-01-23 03:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:48,127.0.0.1:30041",105.07918866351764,134.75.253.186,145.40.89.243
2025-01-23 03:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:4a,141.44.25.151:30041",39.39816615726591,134.75.253.186,141.44.25.151
2025-01-23 03:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:5c,127.0.0.1:30041",141.31091969991664,134.75.253.186,200.129.206.243
2025-01-23 03:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-88,127.0.0.1:30041",109.1005834954154,134.75.253.186,128.112.49.68
2025-01-23 03:00:00+00:00,"71-2:0:3f,10.10.0.1:0","64-2:0:9,129.132.230.98:30041",108.2769744160178,134.75.254.171,129.132.230.98
2025-01-23 03:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-20965,10.0.1.1:30041",101.31006674082312,134.75.254.171,62.40.110.132
2025-01-23 03:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-20965,10.0.2.1:30041",95.98832035595105,134.75.254.171,62.40.110.140
2025-01-23 03:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-20965,10.0.3.1:30041",104.23943270300332,134.75.254.171,62.40.110.148
2025-01-23 03:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-225,127.0.0.1:30041",17.33796940194715,134.75.254.171,ccc
2025-01-23 03:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-2:0:18,192.168.1.1:30041",273.50292072322674,134.75.254.171,137.132.22.29
2025-01-23 03:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-2:0:3b,10.1.0.1:30041",154.93298109010013,134.75.254.171,134.75.254.214
