"hour","avg_rtt","success_ratio","prcount","src_scion_addr"
"2025-01-30 01:00:00+00","104.2742594484167518","1.00000000000000000000","29370","71-2:0:4a,141.44.25.151:0"
"2025-01-30 01:00:00+00","200.9452905670971364","1.00000000000000000000","28496","71-2:0:5c,127.0.0.1:0"
"2025-01-30 02:00:00+00","114.6636184580754080","1.00000000000000000000","14216","71-20965,10.0.1.1:0"
"2025-01-30 02:00:00+00","114.8296855111607836","1.00000000000000000000","32211","71-20965,10.0.2.1:0"
"2025-01-30 02:00:00+00","118.4754968944099379","1.00000000000000000000","32200","71-20965,10.0.3.1:0"
"2025-01-30 02:00:00+00","285.7318003676343079","1.00000000000000000000","28833","71-2:0:3b,10.1.0.1:0"
"2025-01-30 02:00:00+00","221.9321142857142857","1.00000000000000000000","39375","71-2:0:3d,10.0.0.1:0"
"2025-01-30 02:00:00+00","96.5639642825568031","1.00000000000000000000","33933","71-2:0:3e,10.10.0.1:0"
"2025-01-30 02:00:00+00","145.4204864638737823","1.00000000000000000000","33466","71-2:0:3f,10.10.0.1:0"
"2025-01-30 02:00:00+00","102.1701311160857051","1.00000000000000000000","6254","71-2:0:4a,141.44.25.151:0"
"2025-01-30 02:00:00+00","200.9340354572582061","1.00000000000000000000","28485","71-2:0:5c,127.0.0.1:0"
"2025-01-30 03:00:00+00","115.5904465212876428","1.00000000000000000000","24075","71-20965,10.0.1.1:0"
"2025-01-30 03:00:00+00","115.1492347334761417","1.00000000000000000000","32211","71-20965,10.0.2.1:0"
"2025-01-30 03:00:00+00","118.6259865855560755","1.00000000000000000000","32055","71-20965,10.0.3.1:0"
"2025-01-30 03:00:00+00","285.6519619047619048","1.00000000000000000000","39375","71-2:0:3b,10.1.0.1:0"
"2025-01-30 03:00:00+00","224.1661145559047538","1.00000000000000000000","35319","71-2:0:3d,10.0.0.1:0"
"2025-01-30 03:00:00+00","95.8644222713077919","1.00000000000000000000","39387","71-2:0:3e,10.10.0.1:0"
"2025-01-30 03:00:00+00","145.1441809127778633","1.00000000000000000000","38958","71-2:0:3f,10.10.0.1:0"
"2025-01-30 03:00:00+00","125.0607438577439935","1.00000000000000000000","29468","71-2:0:4a,141.44.25.151:0"
"2025-01-30 03:00:00+00","200.9182813816343724","1.00000000000000000000","28488","71-2:0:5c,127.0.0.1:0"
"2025-01-30 04:00:00+00","115.8279780808269506","1.00000000000000000000","32118","71-20965,10.0.1.1:0"
"2025-01-30 04:00:00+00","115.0126307296030785","1.00000000000000000000","32223","71-20965,10.0.2.1:0"
"2025-01-30 04:00:00+00","118.4714125210661007","1.00000000000000000000","32042","71-20965,10.0.3.1:0"
"2025-01-30 04:00:00+00","285.6556610187930050","1.00000000000000000000","36769","71-2:0:3b,10.1.0.1:0"
"2025-01-30 04:00:00+00","222.0178580500939897","1.00000000000000000000","39366","71-2:0:3d,10.0.0.1:0"
"2025-01-30 04:00:00+00","95.8334652201659221","1.00000000000000000000","39175","71-2:0:3e,10.10.0.1:0"
"2025-01-30 04:00:00+00","145.1638528523191754","1.00000000000000000000","39389","71-2:0:3f,10.10.0.1:0"
"2025-01-30 04:00:00+00","125.0822538661766958","1.00000000000000000000","32655","71-2:0:4a,141.44.25.151:0"
"2025-01-30 04:00:00+00","200.9672540486552044","1.00000000000000000000","28034","71-2:0:5c,127.0.0.1:0"
"2025-01-30 05:00:00+00","113.1535530692470517","1.00000000000000000000","33070","71-20965,10.0.1.1:0"
"2025-01-30 05:00:00+00","115.8622062802079217","1.00000000000000000000","32897","71-20965,10.0.2.1:0"
"2025-01-30 05:00:00+00","115.6097354241084943","1.00000000000000000000","33034","71-20965,10.0.3.1:0"
"2025-01-30 05:00:00+00","268.4364480198019802","1.00000000000000000000","32320","71-2:0:3b,10.1.0.1:0"
"2025-01-30 05:00:00+00","226.9012420022581859","1.00000000000000000000","39855","71-2:0:3d,10.0.0.1:0"
"2025-01-30 05:00:00+00","96.8445978165390890","1.00000000000000000000","39845","71-2:0:3e,10.10.0.1:0"
"2025-01-30 05:00:00+00","129.3246059989832232","1.00000000000000000000","31472","71-2:0:3f,10.10.0.1:0"
"2025-01-30 05:00:00+00","127.8148171033119130","1.00000000000000000000","32368","71-2:0:48,127.0.0.1:0"
"2025-01-30 05:00:00+00","125.8461681317320787","1.00000000000000000000","32308","71-2:0:4a,141.44.25.151:0"
"2025-01-30 05:00:00+00","213.5330753079861375","1.00000000000000000000","39531","71-2:0:5c,127.0.0.1:0"
"2025-01-30 06:00:00+00","109.8256166732621026","1.00000000000000000000","22743","71-20965,10.0.1.1:0"
"2025-01-30 06:00:00+00","116.3684444939316334","1.00000000000000000000","35924","71-20965,10.0.2.1:0"
"2025-01-30 06:00:00+00","115.5021121671947085","1.00000000000000000000","35982","71-20965,10.0.3.1:0"
"2025-01-30 06:00:00+00","268.3261364163996843","1.00000000000000000000","43074","71-2:0:3b,10.1.0.1:0"
"2025-01-30 06:00:00+00","228.5797125008708576","1.00000000000000000000","43061","71-2:0:3d,10.0.0.1:0"
"2025-01-30 06:00:00+00","93.4674326724419153","1.00000000000000000000","27589","71-2:0:3e,10.10.0.1:0"
"2025-01-30 06:00:00+00","127.3050162901532082","1.00000000000000000000","37139","71-2:0:3f,10.10.0.1:0"
"2025-01-30 06:00:00+00","127.6674544696232448","1.00000000000000000000","43158","71-2:0:48,127.0.0.1:0"
"2025-01-30 06:00:00+00","127.9859624739402363","1.00000000000000000000","43170","71-2:0:4a,141.44.25.151:0"
"2025-01-30 06:00:00+00","217.1568864502929415","1.00000000000000000000","43012","71-2:0:5c,127.0.0.1:0"
"2025-01-30 07:00:00+00","109.8692626275564664","1.00000000000000000000","23421","71-20965,10.0.1.1:0"
"2025-01-30 07:00:00+00","114.6867440138237472","1.00000000000000000000","28357","71-20965,10.0.2.1:0"
"2025-01-30 07:00:00+00","113.7292819627057704","1.00000000000000000000","28369","71-20965,10.0.3.1:0"
"2025-01-30 07:00:00+00","265.1261843490466721","1.00000000000000000000","34196","71-2:0:3b,10.1.0.1:0"
"2025-01-30 07:00:00+00","228.4887272166379598","1.00000000000000000000","38899","71-2:0:3d,10.0.0.1:0"
"2025-01-30 07:00:00+00","93.4692285976427412","1.00000000000000000000","28338","71-2:0:3e,10.10.0.1:0"
"2025-01-30 07:00:00+00","126.1261385268706985","1.00000000000000000000","34145","71-2:0:3f,10.10.0.1:0"
"2025-01-30 07:00:00+00","120.7295292758376505","1.00000000000000000000","26831","71-2:0:48,127.0.0.1:0"
"2025-01-30 07:00:00+00","126.2892875927765765","1.00000000000000000000","34222","71-2:0:4a,141.44.25.151:0"
"2025-01-30 07:00:00+00","215.9648200093501636","1.00000000000000000000","34224","71-2:0:5c,127.0.0.1:0"
"2025-01-30 08:00:00+00","111.4455610179294390","1.00000000000000000000","27664","71-20965,10.0.1.1:0"
"2025-01-30 08:00:00+00","115.8703968537718985","1.00000000000000000000","33564","71-20965,10.0.2.1:0"
"2025-01-30 08:00:00+00","114.3725319396051103","1.00000000000000000000","30996","71-20965,10.0.3.1:0"
"2025-01-30 08:00:00+00","262.9006411332281562","1.00000000000000000000","29791","71-2:0:3b,10.1.0.1:0"
"2025-01-30 08:00:00+00","230.0913360621326616","1.00000000000000000000","38112","71-2:0:3d,10.0.0.1:0"
"2025-01-30 08:00:00+00","95.9575700683921148","1.00000000000000000000","37285","71-2:0:3e,10.10.0.1:0"
"2025-01-30 08:00:00+00","127.3689632968448165","1.00000000000000000000","37272","71-2:0:3f,10.10.0.1:0"
"2025-01-30 08:00:00+00","125.7362325057643841","1.00000000000000000000","37298","71-2:0:48,127.0.0.1:0"
"2025-01-30 08:00:00+00","126.2498875326155415","1.00000000000000000000","33343","71-2:0:4a,141.44.25.151:0"
"2025-01-30 08:00:00+00","216.1230876590262494","1.00000000000000000000","37258","71-2:0:5c,127.0.0.1:0"
"2025-01-30 09:00:00+00","112.4362535732302001","1.00000000000000000000","29735","71-20965,10.0.1.1:0"
"2025-01-30 09:00:00+00","115.9961570933651635","1.00000000000000000000","34349","71-20965,10.0.2.1:0"
"2025-01-30 09:00:00+00","115.2737783213932087","1.00000000000000000000","34338","71-20965,10.0.3.1:0"
"2025-01-30 09:00:00+00","267.7804422222761583","1.00000000000000000000","41201","71-2:0:3b,10.1.0.1:0"
"2025-01-30 09:00:00+00","228.6282756781653778","1.00000000000000000000","41251","71-2:0:3d,10.0.0.1:0"
"2025-01-30 09:00:00+00","96.8283947623666343","1.00000000000000000000","41240","71-2:0:3e,10.10.0.1:0"
"2025-01-30 09:00:00+00","128.6842770967114225","1.00000000000000000000","41112","71-2:0:3f,10.10.0.1:0"
"2025-01-30 09:00:00+00","127.0599030303030303","1.00000000000000000000","41250","71-2:0:48,127.0.0.1:0"
"2025-01-30 09:00:00+00","126.9975863548594722","1.00000000000000000000","37288","71-2:0:4a,141.44.25.151:0"
"2025-01-30 09:00:00+00","216.8155674102812803","1.00000000000000000000","41240","71-2:0:5c,127.0.0.1:0"
"2025-01-30 10:00:00+00","112.2544030064651741","1.00000000000000000000","31399","71-20965,10.0.1.1:0"
"2025-01-30 10:00:00+00","115.3992291275125028","1.00000000000000000000","31393","71-20965,10.0.2.1:0"
"2025-01-30 10:00:00+00","114.5816176939256804","1.00000000000000000000","31378","71-20965,10.0.3.1:0"
"2025-01-30 10:00:00+00","266.5054375282512165","1.00000000000000000000","37609","71-2:0:3b,10.1.0.1:0"
"2025-01-30 10:00:00+00","230.6003339163619017","1.00000000000000000000","37734","71-2:0:3d,10.0.0.1:0"
"2025-01-30 10:00:00+00","95.9231953699524783","1.00000000000000000000","37667","71-2:0:3e,10.10.0.1:0"
"2025-01-30 10:00:00+00","127.4358274601239998","1.00000000000000000000","37742","71-2:0:3f,10.10.0.1:0"
"2025-01-30 10:00:00+00","126.0219107672742688","1.00000000000000000000","37744","71-2:0:48,127.0.0.1:0"
"2025-01-30 10:00:00+00","127.2358680666030332","1.00000000000000000000","37716","71-2:0:4a,141.44.25.151:0"
"2025-01-30 10:00:00+00","217.0135077755957752","1.00000000000000000000","37682","71-2:0:5c,127.0.0.1:0"
"2025-01-30 11:00:00+00","113.5776269677921789","1.00000000000000000000","35954","71-20965,10.0.1.1:0"
"2025-01-30 11:00:00+00","117.7949474974236136","1.00000000000000000000","35903","71-20965,10.0.2.1:0"
"2025-01-30 11:00:00+00","119.2114646492740724","1.00000000000000000000","35954","71-20965,10.0.3.1:0"
"2025-01-30 11:00:00+00","268.6843572175124840","1.00000000000000000000","43055","71-2:0:3b,10.1.0.1:0"
"2025-01-30 11:00:00+00","228.7782802281897871","1.00000000000000000000","43122","71-2:0:3d,10.0.0.1:0"
"2025-01-30 11:00:00+00","97.3300955118694362","1.00000000000000000000","43136","71-2:0:3e,10.10.0.1:0"
"2025-01-30 11:00:00+00","129.8589321334137403","1.00000000000000000000","43114","71-2:0:3f,10.10.0.1:0"
"2025-01-30 11:00:00+00","129.7812232033187328","1.00000000000000000000","43149","71-2:0:48,127.0.0.1:0"
"2025-01-30 11:00:00+00","130.8791292857639613","1.00000000000000000000","43137","71-2:0:4a,141.44.25.151:0"
"2025-01-30 11:00:00+00","218.9333673848439822","1.00000000000000000000","43072","71-2:0:5c,127.0.0.1:0"
"2025-01-30 12:00:00+00","113.4188212399221574","1.00000000000000000000","35970","71-20965,10.0.1.1:0"
"2025-01-30 12:00:00+00","117.6369815315189838","1.00000000000000000000","35899","71-20965,10.0.2.1:0"
"2025-01-30 12:00:00+00","118.9171183190194280","1.00000000000000000000","35979","71-20965,10.0.3.1:0"
"2025-01-30 12:00:00+00","268.7122789123530912","1.00000000000000000000","43139","71-2:0:3b,10.1.0.1:0"
"2025-01-30 12:00:00+00","229.9514448457904974","1.00000000000000000000","43188","71-2:0:3d,10.0.0.1:0"
"2025-01-30 12:00:00+00","97.8393337040126031","1.00000000000000000000","43164","71-2:0:3e,10.10.0.1:0"
"2025-01-30 12:00:00+00","129.9296744574290484","1.00000000000000000000","43128","71-2:0:3f,10.10.0.1:0"
"2025-01-30 12:00:00+00","129.8031886543229903","1.00000000000000000000","43153","71-2:0:48,127.0.0.1:0"
"2025-01-30 12:00:00+00","130.8816008242980587","1.00000000000000000000","42703","71-2:0:4a,141.44.25.151:0"
"2025-01-30 12:00:00+00","219.3790487238979118","1.00000000000000000000","43100","71-2:0:5c,127.0.0.1:0"
"2025-01-30 13:00:00+00","113.4085094549499444","1.00000000000000000000","35960","71-20965,10.0.1.1:0"
"2025-01-30 13:00:00+00","117.8013176915378628","1.00000000000000000000","35972","71-20965,10.0.2.1:0"
"2025-01-30 13:00:00+00","119.4267728817336082","1.00000000000000000000","35902","71-20965,10.0.3.1:0"
"2025-01-30 13:00:00+00","268.8584339443375895","1.00000000000000000000","43153","71-2:0:3b,10.1.0.1:0"
"2025-01-30 13:00:00+00","229.6335603743860625","1.00000000000000000000","43164","71-2:0:3d,10.0.0.1:0"
"2025-01-30 13:00:00+00","98.4521690767519466","1.00000000000000000000","43152","71-2:0:3e,10.10.0.1:0"
"2025-01-30 13:00:00+00","129.9233498770814973","1.00000000000000000000","43118","71-2:0:3f,10.10.0.1:0"
"2025-01-30 13:00:00+00","129.8555074042316516","1.00000000000000000000","43151","71-2:0:48,127.0.0.1:0"
"2025-01-30 13:00:00+00","131.0080179825272866","1.00000000000000000000","43153","71-2:0:4a,141.44.25.151:0"
"2025-01-30 13:00:00+00","218.6992362513638369","1.00000000000000000000","43077","71-2:0:5c,127.0.0.1:0"
"2025-01-30 14:00:00+00","114.3504104633365799","1.00000000000000000000","35935","71-20965,10.0.1.1:0"
"2025-01-30 14:00:00+00","118.0102103271756065","1.00000000000000000000","35944","71-20965,10.0.2.1:0"
"2025-01-30 14:00:00+00","119.2617365669151185","1.00000000000000000000","35956","71-20965,10.0.3.1:0"
"2025-01-30 14:00:00+00","269.0189772226985194","1.00000000000000000000","43157","71-2:0:3b,10.1.0.1:0"
"2025-01-30 14:00:00+00","228.6042352832026720","1.00000000000000000000","43114","71-2:0:3d,10.0.0.1:0"
"2025-01-30 14:00:00+00","97.6352384925601446","1.00000000000000000000","43146","71-2:0:3e,10.10.0.1:0"
"2025-01-30 14:00:00+00","130.1840634493634192","1.00000000000000000000","43121","71-2:0:3f,10.10.0.1:0"
"2025-01-30 14:00:00+00","130.2305607671461330","1.00000000000000000000","43173","71-2:0:48,127.0.0.1:0"
"2025-01-30 14:00:00+00","131.0072491709724686","1.00000000000000000000","12967","71-2:0:4a,141.44.25.151:0"
"2025-01-30 14:00:00+00","221.7979155544207423","1.00000000000000000000","43081","71-2:0:5c,127.0.0.1:0"
"2025-01-30 15:00:00+00","113.3193950177935943","1.00000000000000000000","35968","71-20965,10.0.1.1:0"
"2025-01-30 15:00:00+00","117.6263837125215553","1.00000000000000000000","35954","71-20965,10.0.2.1:0"
"2025-01-30 15:00:00+00","118.8260144524735964","1.00000000000000000000","35980","71-20965,10.0.3.1:0"
"2025-01-30 15:00:00+00","268.7122503822452856","1.00000000000000000000","43166","71-2:0:3b,10.1.0.1:0"
"2025-01-30 15:00:00+00","229.7367491166077739","1.00000000000000000000","43016","71-2:0:3d,10.0.0.1:0"
"2025-01-30 15:00:00+00","97.4239774073061857","1.00000000000000000000","10977","71-2:0:3e,10.10.0.1:0"
"2025-01-30 15:00:00+00","129.8860201072697300","1.00000000000000000000","43069","71-2:0:3f,10.10.0.1:0"
"2025-01-30 15:00:00+00","129.8177982799786736","1.00000000000000000000","43139","71-2:0:48,127.0.0.1:0"
"2025-01-30 15:00:00+00","131.0996289424860853","1.00000000000000000000","32340","71-2:0:4a,141.44.25.151:0"
"2025-01-30 15:00:00+00","219.2652899681046725","1.00000000000000000000","42953","71-2:0:5c,127.0.0.1:0"
"2025-01-30 16:00:00+00","113.2540817177982366","1.00000000000000000000","35953","71-20965,10.0.1.1:0"
"2025-01-30 16:00:00+00","117.5961121308192892","1.00000000000000000000","35958","71-20965,10.0.2.1:0"
"2025-01-30 16:00:00+00","118.8923453629761540","1.00000000000000000000","35939","71-20965,10.0.3.1:0"
"2025-01-30 16:00:00+00","268.7564191694475343","1.00000000000000000000","43152","71-2:0:3b,10.1.0.1:0"
"2025-01-30 16:00:00+00","228.2847087153839029","1.00000000000000000000","43188","71-2:0:3d,10.0.0.1:0"
"2025-01-30 16:00:00+00","97.6633519206939281","1.00000000000000000000","32280","71-2:0:3e,10.10.0.1:0"
"2025-01-30 16:00:00+00","129.9203457353866226","1.00000000000000000000","42923","71-2:0:3f,10.10.0.1:0"
"2025-01-30 16:00:00+00","129.8611729253592953","1.00000000000000000000","43140","71-2:0:48,127.0.0.1:0"
"2025-01-30 16:00:00+00","130.8297758928364504","1.00000000000000000000","43149","71-2:0:4a,141.44.25.151:0"
"2025-01-30 16:00:00+00","218.9674031484014560","1.00000000000000000000","43133","71-2:0:5c,127.0.0.1:0"
"2025-01-30 17:00:00+00","113.2934130072262368","1.00000000000000000000","35980","71-20965,10.0.1.1:0"
"2025-01-30 17:00:00+00","117.5485815898419049","1.00000000000000000000","35991","71-20965,10.0.2.1:0"
"2025-01-30 17:00:00+00","119.1533500139004726","1.00000000000000000000","35970","71-20965,10.0.3.1:0"
"2025-01-30 17:00:00+00","268.7862703303832075","1.00000000000000000000","43162","71-2:0:3b,10.1.0.1:0"
"2025-01-30 17:00:00+00","228.2378994797473058","1.00000000000000000000","43056","71-2:0:3d,10.0.0.1:0"
"2025-01-30 17:00:00+00","97.6645349645488670","1.00000000000000000000","43158","71-2:0:3e,10.10.0.1:0"
"2025-01-30 17:00:00+00","129.9414942955198961","1.00000000000000000000","43124","71-2:0:3f,10.10.0.1:0"
"2025-01-30 17:00:00+00","129.9055864626796477","1.00000000000000000000","43140","71-2:0:48,127.0.0.1:0"
"2025-01-30 17:00:00+00","130.9038332212508406","1.00000000000000000000","43123","71-2:0:4a,141.44.25.151:0"
"2025-01-30 17:00:00+00","218.6960372852273518","1.00000000000000000000","43127","71-2:0:5c,127.0.0.1:0"
"2025-01-30 18:00:00+00","113.4318529862174579","1.00000000000000000000","35915","71-20965,10.0.1.1:0"
"2025-01-30 18:00:00+00","117.7260666407075708","1.00000000000000000000","35954","71-20965,10.0.2.1:0"
"2025-01-30 18:00:00+00","118.9568035157988429","1.00000000000000000000","35952","71-20965,10.0.3.1:0"
"2025-01-30 18:00:00+00","268.7365480468297206","1.00000000000000000000","43135","71-2:0:3b,10.1.0.1:0"
"2025-01-30 18:00:00+00","228.3651756966482129","1.00000000000000000000","43171","71-2:0:3d,10.0.0.1:0"
"2025-01-30 18:00:00+00","97.4912020401066419","1.00000000000000000000","43135","71-2:0:3e,10.10.0.1:0"
"2025-01-30 18:00:00+00","122.5644416783361859","1.00000000000000000000","38562","71-2:0:3f,10.10.0.1:0"
"2025-01-30 18:00:00+00","129.8965317383038902","1.00000000000000000000","43134","71-2:0:48,127.0.0.1:0"
"2025-01-30 18:00:00+00","131.1903912529824643","1.00000000000000000000","43169","71-2:0:4a,141.44.25.151:0"
"2025-01-30 18:00:00+00","220.0067795036103178","1.00000000000000000000","43071","71-2:0:5c,127.0.0.1:0"
"2025-01-30 19:00:00+00","113.2400277970813065","1.00000000000000000000","35975","71-20965,10.0.1.1:0"
"2025-01-30 19:00:00+00","117.3518637084875985","1.00000000000000000000","35923","71-20965,10.0.2.1:0"
"2025-01-30 19:00:00+00","117.6236723572262693","1.00000000000000000000","35966","71-20965,10.0.3.1:0"
"2025-01-30 19:00:00+00","268.5185983452687200","1.00000000000000000000","43149","71-2:0:3b,10.1.0.1:0"
"2025-01-30 19:00:00+00","228.1043313017079558","1.00000000000000000000","43151","71-2:0:3d,10.0.0.1:0"
"2025-01-30 19:00:00+00","97.9656246523528757","1.00000000000000000000","35956","71-2:0:3e,10.10.0.1:0"
"2025-01-30 19:00:00+00","127.4732622553795618","1.00000000000000000000","35923","71-2:0:3f,10.10.0.1:0"
"2025-01-30 19:00:00+00","128.8869039343806479","1.00000000000000000000","43158","71-2:0:48,127.0.0.1:0"
"2025-01-30 19:00:00+00","130.3911839731226280","1.00000000000000000000","32146","71-2:0:4a,141.44.25.151:0"
"2025-01-30 19:00:00+00","216.6762872191766097","1.00000000000000000000","37212","71-2:0:5c,127.0.0.1:0"
"2025-01-30 20:00:00+00","111.4552594771007424","1.00000000000000000000","27883","71-20965,10.0.1.1:0"
"2025-01-30 20:00:00+00","116.3209310085926420","1.00000000000000000000","35961","71-20965,10.0.2.1:0"
"2025-01-30 20:00:00+00","115.4688464425723580","1.00000000000000000000","35967","71-20965,10.0.3.1:0"
"2025-01-30 20:00:00+00","264.8728654447921323","1.00000000000000000000","33555","71-2:0:3b,10.1.0.1:0"
"2025-01-30 20:00:00+00","227.8331210781022067","1.00000000000000000000","43187","71-2:0:3d,10.0.0.1:0"
"2025-01-30 20:00:00+00","98.8733814106860406","1.00000000000000000000","37301","71-2:0:3e,10.10.0.1:0"
"2025-01-30 20:00:00+00","122.7996322866721944","1.00000000000000000000","27739","71-2:0:3f,10.10.0.1:0"
"2025-01-30 20:00:00+00","124.2542463634470655","1.00000000000000000000","33617","71-2:0:48,127.0.0.1:0"
"2025-01-30 20:00:00+00","125.2730501117979745","1.00000000000000000000","22809","71-2:0:4a,141.44.25.151:0"
"2025-01-30 20:00:00+00","215.5862735621072982","1.00000000000000000000","37242","71-2:0:5c,127.0.0.1:0"
"2025-01-30 21:00:00+00","112.1303800735626250","1.00000000000000000000","30994","71-20965,10.0.1.1:0"
"2025-01-30 21:00:00+00","116.2638560582886065","1.00000000000000000000","35959","71-20965,10.0.2.1:0"
"2025-01-30 21:00:00+00","115.4751591648363869","1.00000000000000000000","35969","71-20965,10.0.3.1:0"
"2025-01-30 21:00:00+00","266.4251951605547657","1.00000000000000000000","37277","71-2:0:3b,10.1.0.1:0"
"2025-01-30 21:00:00+00","227.7593232124232240","1.00000000000000000000","43145","71-2:0:3d,10.0.0.1:0"
"2025-01-30 21:00:00+00","97.2394790507971821","1.00000000000000000000","43152","71-2:0:3e,10.10.0.1:0"
"2025-01-30 21:00:00+00","127.7561181197493748","1.00000000000000000000","35591","71-2:0:3f,10.10.0.1:0"
"2025-01-30 21:00:00+00","125.7982187885616181","1.00000000000000000000","37278","71-2:0:48,127.0.0.1:0"
"2025-01-30 21:00:00+00","126.9589412143316885","1.00000000000000000000","37288","71-2:0:4a,141.44.25.151:0"
"2025-01-30 21:00:00+00","217.7185993696700037","1.00000000000000000000","43152","71-2:0:5c,127.0.0.1:0"
"2025-01-30 22:00:00+00","113.1378965498083227","1.00000000000000000000","35998","71-20965,10.0.1.1:0"
"2025-01-30 22:00:00+00","116.4138976169952451","1.00000000000000000000","35963","71-20965,10.0.2.1:0"
"2025-01-30 22:00:00+00","115.5119868728445878","1.00000000000000000000","35956","71-20965,10.0.3.1:0"
"2025-01-30 22:00:00+00","268.3613737486095662","1.00000000000000000000","43152","71-2:0:3b,10.1.0.1:0"
"2025-01-30 22:00:00+00","229.3336039902563508","1.00000000000000000000","43105","71-2:0:3d,10.0.0.1:0"
"2025-01-30 22:00:00+00","98.4254164153482114","1.00000000000000000000","43106","71-2:0:3e,10.10.0.1:0"
"2025-01-30 22:00:00+00","129.0257943405409164","1.00000000000000000000","43149","71-2:0:3f,10.10.0.1:0"
"2025-01-30 22:00:00+00","127.4507828423198073","1.00000000000000000000","43176","71-2:0:48,127.0.0.1:0"
"2025-01-30 22:00:00+00","127.9706005004170142","1.00000000000000000000","43164","71-2:0:4a,141.44.25.151:0"
"2025-01-30 22:00:00+00","217.3433165195460277","1.00000000000000000000","38064","71-2:0:5c,127.0.0.1:0"
"2025-01-30 23:00:00+00","113.4129068150208623","1.00000000000000000000","35950","71-20965,10.0.1.1:0"
"2025-01-30 23:00:00+00","116.3052488108814776","1.00000000000000000000","35951","71-20965,10.0.2.1:0"
"2025-01-30 23:00:00+00","115.4595128190868139","1.00000000000000000000","35962","71-20965,10.0.3.1:0"
"2025-01-30 23:00:00+00","269.8403149344348646","1.00000000000000000000","36071","71-2:0:3b,10.1.0.1:0"
"2025-01-30 23:00:00+00","227.5644851232318595","1.00000000000000000000","34853","71-2:0:3d,10.0.0.1:0"
"2025-01-30 23:00:00+00","94.8730810684843718","1.00000000000000000000","34329","71-2:0:3e,10.10.0.1:0"
"2025-01-30 23:00:00+00","130.4927505588110916","1.00000000000000000000","33106","71-2:0:3f,10.10.0.1:0"
"2025-01-30 23:00:00+00","129.2784760953411582","1.00000000000000000000","36039","71-2:0:48,127.0.0.1:0"
"2025-01-30 23:00:00+00","128.1479284456390768","1.00000000000000000000","43156","71-2:0:4a,141.44.25.151:0"
"2025-01-30 23:00:00+00","213.7831252690486440","1.00000000000000000000","23230","71-2:0:5c,127.0.0.1:0"
"2025-01-31 00:00:00+00","113.2586960759740441","1.00000000000000000000","35907","71-20965,10.0.1.1:0"
"2025-01-31 00:00:00+00","116.3846839072460541","1.00000000000000000000","35923","71-20965,10.0.2.1:0"
"2025-01-31 00:00:00+00","115.4603081886960392","1.00000000000000000000","35952","71-20965,10.0.3.1:0"
"2025-01-31 00:00:00+00","263.2532868484059310","1.00000000000000000000","23807","71-2:0:3b,10.1.0.1:0"
"2025-01-31 00:00:00+00","236.9850080752756127","1.00000000000000000000","28482","71-2:0:3d,10.0.0.1:0"
"2025-01-31 00:00:00+00","95.3505676758682102","1.00000000000000000000","35936","71-2:0:3e,10.10.0.1:0"
"2025-01-31 00:00:00+00","130.2295660658936976","1.00000000000000000000","34844","71-2:0:3f,10.10.0.1:0"
"2025-01-31 00:00:00+00","128.9195291082083535","1.00000000000000000000","37206","71-2:0:48,127.0.0.1:0"
"2025-01-31 00:00:00+00","127.9740286819729861","1.00000000000000000000","43163","71-2:0:4a,141.44.25.151:0"
"2025-01-31 00:00:00+00","209.8288159771754636","1.00000000000000000000","22432","71-2:0:5c,127.0.0.1:0"
"2025-01-31 01:00:00+00","113.1581480760134665","1.00000000000000000000","35941","71-20965,10.0.1.1:0"
"2025-01-31 01:00:00+00","116.1616599910992434","1.00000000000000000000","35952","71-20965,10.0.2.1:0"
"2025-01-31 01:00:00+00","115.5045290358432898","1.00000000000000000000","35990","71-20965,10.0.3.1:0"
"2025-01-31 01:00:00+00","266.5227405868882143","1.00000000000000000000","37554","71-2:0:3b,10.1.0.1:0"
"2025-01-31 01:00:00+00","230.7542311509266958","1.00000000000000000000","37283","71-2:0:3d,10.0.0.1:0"
"2025-01-31 01:00:00+00","97.1475690825284321","1.00000000000000000000","43173","71-2:0:3e,10.10.0.1:0"
"2025-01-31 01:00:00+00","129.0535685310957094","1.00000000000000000000","43141","71-2:0:3f,10.10.0.1:0"
"2025-01-31 01:00:00+00","127.6160050059097546","1.00000000000000000000","43149","71-2:0:48,127.0.0.1:0"
"2025-01-31 01:00:00+00","127.9615099411410298","1.00000000000000000000","43154","71-2:0:4a,141.44.25.151:0"
"2025-01-31 01:00:00+00","216.3698185137457045","1.00000000000000000000","37248","71-2:0:5c,127.0.0.1:0"
"2025-01-31 02:00:00+00","113.1803135344450690","1.00000000000000000000","16011","71-20965,10.0.1.1:0"
"2025-01-31 02:00:00+00","116.1616318817219242","1.00000000000000000000","35983","71-20965,10.0.2.1:0"
"2025-01-31 02:00:00+00","115.4037413831443184","1.00000000000000000000","35976","71-20965,10.0.3.1:0"
"2025-01-31 02:00:00+00","268.3113312295465171","1.00000000000000000000","34224","71-2:0:3b,10.1.0.1:0"
"2025-01-31 02:00:00+00","227.7180235250532555","1.00000000000000000000","43188","71-2:0:3d,10.0.0.1:0"
"2025-01-31 02:00:00+00","98.3470414956045740","1.00000000000000000000","43113","71-2:0:3e,10.10.0.1:0"
"2025-01-31 02:00:00+00","128.9996063812544861","1.00000000000000000000","43189","71-2:0:3f,10.10.0.1:0"
