hour,src_scion_addr,dst_scion_addr,avg,src_ip_addr
2025-01-23 15:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-20965,10.0.3.1:30041",134.43869891576313,127.0.0.1
2025-01-23 15:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-225,127.0.0.1:30041",236.86043925493465,127.0.0.1
2025-01-23 15:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-2:0:18,192.168.1.1:30041",302.5793716986377,127.0.0.1
2025-01-23 15:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-2:0:3b,10.1.0.1:30041",384.2807895468446,127.0.0.1
2025-01-23 15:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-2:0:3d,10.0.0.1:30041",300.8051153739227,127.0.0.1
2025-01-23 15:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-2:0:3e,10.10.0.1:30041",141.52363737486095,127.0.0.1
2025-01-23 15:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-2:0:3f,10.10.0.1:30041",230.02251876563804,127.0.0.1
2025-01-23 15:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-2:0:48,127.0.0.1:30041",224.317486794551,127.0.0.1
2025-01-23 15:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-2:0:4a,141.44.25.151:30041",174.89377085650725,127.0.0.1
2025-01-23 15:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-88,127.0.0.1:30041",240.09535724214624,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3d,10.0.0.1:0","64-2:0:9,129.132.230.98:30041",184.68899388549195,10.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-20965,10.0.1.1:30041",171.61756531406337,10.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-20965,10.0.2.1:30041",175.94941634241243,10.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-20965,10.0.3.1:30041",179.7053918843802,10.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-225,127.0.0.1:30041",276.08226792662595,10.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:18,192.168.1.1:30041",2.0311284046692606,10.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:3b,10.1.0.1:30041",425.34519177320726,10.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:3e,10.10.0.1:30041",182.71345191773207,10.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:3f,10.10.0.1:30041",271.0414118954975,10.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:48,127.0.0.1:30041",274.0925514174541,10.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:4a,141.44.25.151:30041",207.8426903835464,10.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:5c,127.0.0.1:30041",313.42896858493185,10.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-88,127.0.0.1:30041",279.1914952751529,10.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3e,10.10.0.1:0","64-2:0:9,129.132.230.98:30041",20.69880522367324,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-20965,10.0.1.1:30041",12.075298694081688,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-20965,10.0.2.1:30041",7.125312586829675,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-20965,10.0.3.1:30041",15.691025284801333,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-225,127.0.0.1:30041",105.08446790775216,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:18,192.168.1.1:30041",184.57488191164208,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:3b,10.1.0.1:30041",243.0100027785496,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:3d,10.0.0.1:30041",182.90747429841625,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:3f,10.10.0.1:30041",88.89524868018894,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:48,127.0.0.1:30041",105.26368435676576,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:4a,141.44.25.151:30041",39.539316476799115,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:5c,127.0.0.1:30041",141.4118954974986,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-88,127.0.0.1:30041",109.098082800778,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3f,10.10.0.1:0","64-2:0:9,129.132.230.98:30041",108.43258270781206,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-20965,10.0.1.1:30041",101.2913539060328,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-20965,10.0.2.1:30041",95.93466777870448,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-20965,10.0.3.1:30041",104.23769808173476,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-225,127.0.0.1:30041",17.377536836252432,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-2:0:18,192.168.1.1:30041",273.4783092324805,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-2:0:3b,10.1.0.1:30041",154.9102029469002,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-2:0:3d,10.0.0.1:30041",271.7413793103448,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-2:0:3e,10.10.0.1:30041",89.14428690575478,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-2:0:48,127.0.0.1:30041",193.403113705866,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-2:0:4a,141.44.25.151:30041",127.98915763135946,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-2:0:5c,127.0.0.1:30041",238.2832916319155,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-88,127.0.0.1:30041",21.379760911871003,10.10.0.1
2025-01-23 16:00:00+00:00,"71-2:0:48,127.0.0.1:0","64-2:0:9,129.132.230.98:30041",104.95747637576432,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-20965,10.0.1.1:30041",92.87493051695385,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-20965,10.0.2.1:30041",98.3065591995553,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-20965,10.0.3.1:30041",90.16092273485268,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-225,127.0.0.1:30041",6.783212896053363,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-2:0:18,192.168.1.1:30041",271.0492076730609,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-2:0:3b,10.1.0.1:30041",336.7372810675563,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-2:0:3d,10.0.0.1:30041",269.1848762857937,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-2:0:3e,10.10.0.1:30041",115.77598665925514,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-2:0:3f,10.10.0.1:30041",198.6217342968316,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-2:0:4a,141.44.25.151:30041",130.58727070594773,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-2:0:5c,127.0.0.1:30041",227.21956642579207,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-88,127.0.0.1:30041",9.965814341300721,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:4a,141.44.25.151:0","64-2:0:9,129.132.230.98:30041",45.1311093871218,141.44.25.151
2025-01-23 16:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-20965,10.0.1.1:30041",48.70597362296353,141.44.25.151
2025-01-23 16:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-20965,10.0.2.1:30041",32.22683210546724,141.44.25.151
2025-01-23 16:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-20965,10.0.3.1:30041",40.718107793718495,141.44.25.151
2025-01-23 16:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-225,127.0.0.1:30041",132.80062063615205,141.44.25.151
2025-01-23 16:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-2:0:18,192.168.1.1:30041",209.75678820791313,141.44.25.151
2025-01-23 16:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-2:0:3b,10.1.0.1:30041",282.0608999224205,141.44.25.151
2025-01-23 16:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-2:0:3d,10.0.0.1:30041",207.96508921644684,141.44.25.151
2025-01-23 16:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-2:0:3e,10.10.0.1:30041",39.1144297905353,141.44.25.151
2025-01-23 16:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-2:0:3f,10.10.0.1:30041",127.83204034134988,141.44.25.151
2025-01-23 16:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-2:0:48,127.0.0.1:30041",130.56322730799067,141.44.25.151
2025-01-23 16:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-2:0:5c,127.0.0.1:30041",174.70081490104772,141.44.25.151
2025-01-23 16:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-88,127.0.0.1:30041",135.9875872769589,141.44.25.151
2025-01-23 16:00:00+00:00,"71-2:0:5c,127.0.0.1:0","64-2:0:9,129.132.230.98:30041",141.62496524881843,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-20965,10.0.1.1:30041",129.6465517241379,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-20965,10.0.2.1:30041",142.7122982749026,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-20965,10.0.3.1:30041",134.43397275507368,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-225,127.0.0.1:30041",236.888765294772,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-2:0:18,192.168.1.1:30041",302.61412288017794,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-2:0:3b,10.1.0.1:30041",384.2760633861551,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-2:0:3d,10.0.0.1:30041",300.83208229079787,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-2:0:3e,10.10.0.1:30041",141.44382647385984,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-2:0:3f,10.10.0.1:30041",230.0189151599444,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-2:0:48,127.0.0.1:30041",224.44036697247705,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-2:0:4a,141.44.25.151:30041",175.00222407561856,127.0.0.1
2025-01-23 16:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-88,127.0.0.1:30041",240.16736169029747,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3d,10.0.0.1:0","64-2:0:9,129.132.230.98:30041",184.93800389213237,10.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-20965,10.0.1.1:30041",172.54823463997775,10.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-20965,10.0.2.1:30041",176.2682791214901,10.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-20965,10.0.3.1:30041",179.98637753683624,10.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-225,127.0.0.1:30041",276.4923547400612,10.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:18,192.168.1.1:30041",2.0328051153739226,10.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:3b,10.1.0.1:30041",425.3311092577148,10.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:3e,10.10.0.1:30041",183.21406727828744,10.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:3f,10.10.0.1:30041",271.1217681401168,10.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:48,127.0.0.1:30041",274.91187100361407,10.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:4a,141.44.25.151:30041",208.44509313316647,10.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:5c,127.0.0.1:30041",314.0400333611343,10.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-88,127.0.0.1:30041",279.61467889908255,10.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3e,10.10.0.1:0","64-2:0:9,129.132.230.98:30041",20.540022234574764,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-20965,10.0.1.1:30041",12.030016675931073,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-20965,10.0.2.1:30041",7.110339077265147,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-20965,10.0.3.1:30041",15.628682601445249,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-225,127.0.0.1:30041",105.06420233463037,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:18,192.168.1.1:30041",184.52668148971648,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:3b,10.1.0.1:30041",243.00472484713728,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:3d,10.0.0.1:30041",182.89077265147304,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:3f,10.10.0.1:30041",88.8768760422457,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:48,127.0.0.1:30041",105.2242912729294,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:4a,141.44.25.151:30041",39.39799888827127,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:5c,127.0.0.1:30041",141.4063368538077,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-88,127.0.0.1:30041",109.09199555308504,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3f,10.10.0.1:0","64-2:0:9,129.132.230.98:30041",108.2751756440281,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-20965,10.0.1.1:30041",101.24004683840748,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-20965,10.0.2.1:30041",96.34572599531617,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-20965,10.0.3.1:30041",104.31021363769388,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-225,127.0.0.1:30041",17.354800936768147,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-2:0:18,192.168.1.1:30041",273.4758418740849,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-2:0:3b,10.1.0.1:30041",154.93237704918033,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-2:0:3d,10.0.0.1:30041",271.77920937042455,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-2:0:3e,10.10.0.1:30041",89.1747146619842,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-2:0:48,127.0.0.1:30041",193.59180087847727,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-2:0:4a,141.44.25.151:30041",128.2072599531616,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-2:0:5c,127.0.0.1:30041",238.432962529274,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-88,127.0.0.1:30041",21.35158079625293,10.10.0.1
2025-01-23 17:00:00+00:00,"71-2:0:48,127.0.0.1:0","64-2:0:9,129.132.230.98:30041",104.67149220489976,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-20965,10.0.1.1:30041",92.82266146993318,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-20965,10.0.2.1:30041",98.21291399944336,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-20965,10.0.3.1:30041",90.10520456443085,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-225,127.0.0.1:30041",6.758351893095768,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-2:0:18,192.168.1.1:30041",271.2497216035635,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-2:0:3b,10.1.0.1:30041",336.9047619047619,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-2:0:3d,10.0.0.1:30041",269.37834075723833,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-2:0:3e,10.10.0.1:30041",115.72355233853006,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-2:0:3f,10.10.0.1:30041",198.57683741648103,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-2:0:4a,141.44.25.151:30041",130.47856347438753,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-2:0:5c,127.0.0.1:30041",227.33880846325167,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:48,127.0.0.1:0","71-88,127.0.0.1:30041",9.981347438752785,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:4a,141.44.25.151:0","64-2:0:9,129.132.230.98:30041",44.97622585438336,141.44.25.151
2025-01-23 17:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-20965,10.0.1.1:30041",48.72659732540862,141.44.25.151
2025-01-23 17:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-20965,10.0.2.1:30041",32.241366505755664,141.44.25.151
2025-01-23 17:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-20965,10.0.3.1:30041",40.76040118870728,141.44.25.151
2025-01-23 17:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-225,127.0.0.1:30041",132.80089153046063,141.44.25.151
2025-01-23 17:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-2:0:18,192.168.1.1:30041",210.21508172362556,141.44.25.151
2025-01-23 17:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-2:0:3b,10.1.0.1:30041",282.1144130757801,141.44.25.151
2025-01-23 17:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-2:0:3d,10.0.0.1:30041",208.47176820208023,141.44.25.151
2025-01-23 17:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-2:0:3e,10.10.0.1:30041",39.18239227340267,141.44.25.151
2025-01-23 17:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-2:0:3f,10.10.0.1:30041",127.90676077265972,141.44.25.151
2025-01-23 17:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-2:0:48,127.0.0.1:30041",130.74925705794948,141.44.25.151
2025-01-23 17:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-2:0:5c,127.0.0.1:30041",174.6645616641902,141.44.25.151
2025-01-23 17:00:00+00:00,"71-2:0:4a,141.44.25.151:0","71-88,127.0.0.1:30041",135.98105497771172,141.44.25.151
2025-01-23 17:00:00+00:00,"71-2:0:5c,127.0.0.1:0","64-2:0:9,129.132.230.98:30041",141.56142301278487,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-20965,10.0.1.1:30041",129.7793218454697,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-20965,10.0.2.1:30041",142.83740967204002,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-20965,10.0.3.1:30041",134.56058921623125,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-225,127.0.0.1:30041",237.40077821011675,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-2:0:18,192.168.1.1:30041",304.1164535853252,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-2:0:3b,10.1.0.1:30041",384.3132295719844,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-2:0:3d,10.0.0.1:30041",302.3849360755976,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-2:0:3e,10.10.0.1:30041",141.54168982768203,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-2:0:3f,10.10.0.1:30041",230.03279599777653,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-2:0:48,127.0.0.1:30041",224.65063924402443,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-2:0:4a,141.44.25.151:30041",175.0811561978877,127.0.0.1
2025-01-23 17:00:00+00:00,"71-2:0:5c,127.0.0.1:0","71-88,127.0.0.1:30041",240.66509171762087,127.0.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3d,10.0.0.1:0","64-2:0:9,129.132.230.98:30041",184.75333704115684,10.0.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-20965,10.0.1.1:30041",171.8567853170189,10.0.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-20965,10.0.2.1:30041",176.6262513904338,10.0.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-20965,10.0.3.1:30041",179.77641824249164,10.0.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-225,127.0.0.1:30041",276.21134593993327,10.0.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:18,192.168.1.1:30041",2.015016685205784,10.0.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:3b,10.1.0.1:30041",425.4407675194661,10.0.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:3e,10.10.0.1:30041",183.44744160177973,10.0.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:3f,10.10.0.1:30041",271.0706506562413,10.0.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:48,127.0.0.1:30041",274.2502780867631,10.0.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:4a,141.44.25.151:30041",208.43937708565073,10.0.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-2:0:5c,127.0.0.1:30041",313.81924360400444,10.0.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3d,10.0.0.1:0","71-88,127.0.0.1:30041",279.2808676307008,10.0.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3e,10.10.0.1:0","64-2:0:9,129.132.230.98:30041",20.70817120622568,10.10.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-20965,10.0.1.1:30041",12.088104502501388,10.10.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-20965,10.0.2.1:30041",7.158143413007226,10.10.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-20965,10.0.3.1:30041",15.729849916620344,10.10.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-225,127.0.0.1:30041",105.08115619788772,10.10.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:18,192.168.1.1:30041",184.51834352418007,10.10.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:3b,10.1.0.1:30041",243.02362423568647,10.10.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:3d,10.0.0.1:30041",182.90272373540856,10.10.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:3f,10.10.0.1:30041",88.92106725958865,10.10.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:48,127.0.0.1:30041",105.27098387993328,10.10.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:4a,141.44.25.151:30041",39.54030016675931,10.10.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-2:0:5c,127.0.0.1:30041",141.72115651932165,10.10.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3e,10.10.0.1:0","71-88,127.0.0.1:30041",109.10200111172873,10.10.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3f,10.10.0.1:0","64-2:0:9,129.132.230.98:30041",108.26299456943366,10.10.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-20965,10.0.1.1:30041",101.25601241272304,10.10.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-20965,10.0.2.1:30041",96.02948021722264,10.10.0.1
2025-01-23 18:00:00+00:00,"71-2:0:3f,10.10.0.1:0","71-20965,10.0.3.1:30041",104.23661753297128,10.10.0.1
