"minute","avg_rtt","success_ratio","prcount"
"2025-01-22 07:42:00+00","172.8036529680365297","1.00000000000000000000","4380"
"2025-01-22 07:43:00+00","172.7461187214611872","1.00000000000000000000","4380"
"2025-01-22 07:44:00+00","172.8079908675799087","1.00000000000000000000","4380"
"2025-01-22 07:45:00+00","172.8168724279835391","1.00000000000000000000","4374"
"2025-01-22 07:46:00+00","172.8433789954337900","1.00000000000000000000","4380"
"2025-01-22 07:47:00+00","172.7885844748858447","1.00000000000000000000","4380"
"2025-01-22 07:48:00+00","172.7890410958904110","1.00000000000000000000","4380"
"2025-01-22 07:49:00+00","172.8146118721461187","1.00000000000000000000","4380"
"2025-01-22 07:50:00+00","172.9017999544315334","1.00000000000000000000","4389"
"2025-01-22 07:51:00+00","172.7890410958904110","1.00000000000000000000","4380"
"2025-01-22 07:52:00+00","172.8073059360730594","1.00000000000000000000","4380"
"2025-01-22 07:53:00+00","172.7817351598173516","1.00000000000000000000","4380"
"2025-01-22 07:54:00+00","172.7490867579908676","1.00000000000000000000","4380"
"2025-01-22 07:55:00+00","172.8860672614962251","1.00000000000000000000","4371"
"2025-01-22 07:56:00+00","173.1354094579008074","1.00000000000000000000","4335"
"2025-01-22 07:57:00+00","172.7541095890410959","1.00000000000000000000","4380"
"2025-01-22 07:58:00+00","172.7986301369863014","1.00000000000000000000","4380"
"2025-01-22 07:59:00+00","171.1964368347987043","1.00000000000000000000","4322"
"2025-01-22 08:00:00+00","173.2002734107997266","1.00000000000000000000","4389"
"2025-01-22 08:01:00+00","172.7979452054794521","1.00000000000000000000","4380"
"2025-01-22 08:02:00+00","172.8488584474885845","1.00000000000000000000","4380"
"2025-01-22 08:03:00+00","172.8141552511415525","1.00000000000000000000","4380"
"2025-01-22 08:04:00+00","172.8031963470319635","1.00000000000000000000","4380"
"2025-01-22 08:05:00+00","173.3648401826484018","1.00000000000000000000","4380"
"2025-01-22 08:06:00+00","172.8251141552511416","1.00000000000000000000","4380"
"2025-01-22 08:07:00+00","172.8246575342465753","1.00000000000000000000","4380"
"2025-01-22 08:08:00+00","172.8333333333333333","1.00000000000000000000","4380"
"2025-01-22 08:09:00+00","172.7721461187214612","1.00000000000000000000","4380"
"2025-01-22 08:10:00+00","172.8080530770990620","1.00000000000000000000","4371"
"2025-01-22 08:11:00+00","172.8093607305936073","1.00000000000000000000","4380"
"2025-01-22 08:12:00+00","172.8253424657534247","1.00000000000000000000","4380"
"2025-01-22 08:13:00+00","172.7995433789954338","1.00000000000000000000","4380"
"2025-01-22 08:14:00+00","172.7255707762557078","1.00000000000000000000","4380"
"2025-01-22 08:15:00+00","159.9895366218236173","1.00000000000000000000","5352"
"2025-01-22 08:16:00+00","161.5247368421052632","1.00000000000000000000","5700"
"2025-01-22 08:17:00+00","161.5214035087719298","1.00000000000000000000","5700"
"2025-01-22 08:18:00+00","161.5042105263157895","1.00000000000000000000","5700"
"2025-01-22 08:19:00+00","161.5942028985507246","1.00000000000000000000","5658"
"2025-01-22 08:20:00+00","161.5321278089887640","1.00000000000000000000","5696"
"2025-01-22 08:21:00+00","161.5071955071955072","1.00000000000000000000","5698"
"2025-01-22 08:22:00+00","161.4503508771929825","1.00000000000000000000","5700"
"2025-01-22 08:23:00+00","161.6333333333333333","1.00000000000000000000","5700"
"2025-01-22 08:24:00+00","161.4889473684210526","1.00000000000000000000","5700"
"2025-01-22 08:25:00+00","161.6221052631578947","1.00000000000000000000","5700"
"2025-01-22 08:26:00+00","161.5878947368421053","1.00000000000000000000","5700"
"2025-01-22 08:27:00+00","163.2181626558932022","1.00000000000000000000","5693"
"2025-01-22 08:28:00+00","163.6268421052631579","1.00000000000000000000","5700"
"2025-01-22 08:29:00+00","162.6436842105263158","1.00000000000000000000","5700"
"2025-01-22 08:30:00+00","163.0840905041867094","1.00000000000000000000","5613"
"2025-01-22 08:31:00+00","162.6066666666666667","1.00000000000000000000","5700"
"2025-01-22 08:32:00+00","162.6084210526315789","1.00000000000000000000","5700"
"2025-01-22 08:33:00+00","162.6842105263157895","1.00000000000000000000","5700"
"2025-01-22 08:34:00+00","162.6461403508771930","1.00000000000000000000","5700"
"2025-01-22 08:35:00+00","162.5190050796987213","1.00000000000000000000","5709"
"2025-01-22 08:36:00+00","162.6756140350877193","1.00000000000000000000","5700"
"2025-01-22 08:37:00+00","162.6671929824561404","1.00000000000000000000","5700"
"2025-01-22 08:38:00+00","162.6335087719298246","1.00000000000000000000","5700"
"2025-01-22 08:39:00+00","163.0534674430915828","1.00000000000000000000","5667"
"2025-01-22 08:40:00+00","162.9383019862893303","1.00000000000000000000","5689"
"2025-01-22 08:41:00+00","162.6535087719298246","1.00000000000000000000","5700"
"2025-01-22 08:42:00+00","162.6749122807017544","1.00000000000000000000","5700"
"2025-01-22 08:43:00+00","162.9906542056074766","1.00000000000000000000","5671"
"2025-01-22 08:44:00+00","162.6568421052631579","1.00000000000000000000","5700"
"2025-01-22 08:45:00+00","161.3781288833658796","1.00000000000000000000","5633"
"2025-01-22 08:46:00+00","162.6633333333333333","1.00000000000000000000","5700"
"2025-01-22 08:47:00+00","162.6361403508771930","1.00000000000000000000","5700"
"2025-01-22 08:48:00+00","162.6566666666666667","1.00000000000000000000","5700"
"2025-01-22 08:49:00+00","162.5985964912280702","1.00000000000000000000","5700"
"2025-01-22 08:50:00+00","161.9612891925030653","1.00000000000000000000","5709"
"2025-01-22 08:51:00+00","161.8327452364149612","1.00000000000000000000","5668"
"2025-01-22 08:52:00+00","161.5573684210526316","1.00000000000000000000","5700"
"2025-01-22 08:53:00+00","161.5812280701754386","1.00000000000000000000","5700"
"2025-01-22 08:54:00+00","161.5394736842105263","1.00000000000000000000","5700"
"2025-01-22 08:55:00+00","161.5886487436302934","1.00000000000000000000","5691"
"2025-01-22 08:56:00+00","161.5585964912280702","1.00000000000000000000","5700"
"2025-01-22 08:57:00+00","161.5635087719298246","1.00000000000000000000","5700"
"2025-01-22 08:58:00+00","161.6094736842105263","1.00000000000000000000","5700"
"2025-01-22 08:59:00+00","161.5291228070175439","1.00000000000000000000","5700"
"2025-01-22 09:00:00+00","169.4445617740232313","1.00000000000000000000","4735"
"2025-01-22 09:01:00+00","163.2253572737266398","1.00000000000000000000","5458"
"2025-01-22 09:02:00+00","162.1846044191019244","1.00000000000000000000","5612"
"2025-01-22 09:03:00+00","161.6401754385964912","1.00000000000000000000","5700"
"2025-01-22 09:04:00+00","149.2244976816074189","1.00000000000000000000","5176"
"2025-01-22 09:05:00+00","145.4750546611011727","1.00000000000000000000","5031"
"2025-01-22 09:06:00+00","145.3902777777777778","1.00000000000000000000","5040"
"2025-01-22 09:07:00+00","145.2910328262610088","1.00000000000000000000","4996"
"2025-01-22 09:08:00+00","145.2904761904761905","1.00000000000000000000","5040"
"2025-01-22 09:09:00+00","145.2601190476190476","1.00000000000000000000","5040"
"2025-01-22 09:10:00+00","145.7095343680709534","1.00000000000000000000","4961"
"2025-01-22 09:11:00+00","145.2730158730158730","1.00000000000000000000","5040"
"2025-01-22 09:12:00+00","147.5598946906537955","1.00000000000000000000","4558"
"2025-01-22 09:13:00+00","153.0349462365591398","1.00000000000000000000","3720"
"2025-01-22 09:14:00+00","153.0572580645161290","1.00000000000000000000","3720"
"2025-01-22 09:15:00+00","161.2195913691044491","1.00000000000000000000","5237"
"2025-01-22 09:16:00+00","161.4249122807017544","1.00000000000000000000","5700"
"2025-01-22 09:17:00+00","161.4463157894736842","1.00000000000000000000","5700"
"2025-01-22 09:18:00+00","161.2019298245614035","1.00000000000000000000","5700"
"2025-01-22 09:19:00+00","161.2212280701754386","1.00000000000000000000","5700"
"2025-01-22 09:20:00+00","161.5189473684210526","1.00000000000000000000","5700"
"2025-01-22 09:21:00+00","161.2247368421052632","1.00000000000000000000","5700"
"2025-01-22 09:22:00+00","161.1870175438596491","1.00000000000000000000","5700"
"2025-01-22 09:23:00+00","161.1903508771929825","1.00000000000000000000","5700"
"2025-01-22 09:24:00+00","165.3987490226739640","1.00000000000000000000","5116"
"2025-01-22 09:25:00+00","172.8000000000000000","1.00000000000000000000","4380"
"2025-01-22 09:26:00+00","172.5646118721461187","1.00000000000000000000","4380"
"2025-01-22 09:27:00+00","172.6751257430269776","1.00000000000000000000","4374"
"2025-01-22 09:28:00+00","172.6646090534979424","1.00000000000000000000","4374"
"2025-01-22 09:29:00+00","172.7043895747599451","1.00000000000000000000","4374"
"2025-01-22 09:30:00+00","172.7459447109892621","1.00000000000000000000","4377"
"2025-01-22 09:31:00+00","172.6844748858447489","1.00000000000000000000","4380"
"2025-01-22 09:32:00+00","172.6609589041095890","1.00000000000000000000","4380"
"2025-01-22 09:33:00+00","171.4593267882187938","1.00000000000000000000","4278"
"2025-01-22 09:34:00+00","172.6515981735159817","1.00000000000000000000","4380"
"2025-01-22 09:35:00+00","172.7385037748798902","1.00000000000000000000","4371"
"2025-01-22 09:36:00+00","172.6458904109589041","1.00000000000000000000","4380"
"2025-01-22 09:37:00+00","172.8934557979334099","1.00000000000000000000","4355"
"2025-01-22 09:38:00+00","172.6034246575342466","1.00000000000000000000","4380"
"2025-01-22 09:39:00+00","172.5995433789954338","1.00000000000000000000","4380"
"2025-01-22 09:40:00+00","172.5851209493382017","1.00000000000000000000","4382"
"2025-01-22 09:41:00+00","172.6490867579908676","1.00000000000000000000","4380"
"2025-01-22 09:42:00+00","172.6474885844748858","1.00000000000000000000","4380"
"2025-01-22 09:43:00+00","172.6075342465753425","1.00000000000000000000","4380"
"2025-01-22 09:44:00+00","172.5684931506849315","1.00000000000000000000","4380"
"2025-01-22 09:45:00+00","170.8936367858801672","1.00000000000000000000","4306"
"2025-01-22 09:46:00+00","172.6716658975542224","1.00000000000000000000","4334"
"2025-01-22 09:47:00+00","172.3372199359853681","1.00000000000000000000","4374"
"2025-01-22 09:48:00+00","172.3838591678097851","1.00000000000000000000","4374"
"2025-01-22 09:49:00+00","172.4325560128029264","1.00000000000000000000","4374"
"2025-01-22 09:50:00+00","172.3507087334247828","1.00000000000000000000","4374"
"2025-01-22 09:51:00+00","172.3852309099222679","1.00000000000000000000","4374"
"2025-01-22 09:52:00+00","172.4382716049382716","1.00000000000000000000","4374"
"2025-01-22 09:53:00+00","172.3966620941929584","1.00000000000000000000","4374"
"2025-01-22 09:54:00+00","172.4485831809872029","1.00000000000000000000","4376"
"2025-01-22 09:55:00+00","172.9564917127071823","1.00000000000000000000","4344"
"2025-01-22 09:56:00+00","172.8449417675268326","1.00000000000000000000","4379"
"2025-01-22 09:57:00+00","172.8525114155251142","1.00000000000000000000","4380"
"2025-01-22 09:58:00+00","172.8531963470319635","1.00000000000000000000","4380"
"2025-01-22 09:59:00+00","172.8625570776255708","1.00000000000000000000","4380"
"2025-01-22 10:00:00+00","173.1141552511415525","1.00000000000000000000","4380"
"2025-01-22 10:01:00+00","172.1066295781177561","1.00000000000000000000","4314"
"2025-01-22 10:02:00+00","172.7248858447488584","1.00000000000000000000","4380"
"2025-01-22 10:03:00+00","172.7107305936073059","1.00000000000000000000","4380"
"2025-01-22 10:04:00+00","172.7269406392694064","1.00000000000000000000","4380"
"2025-01-22 10:05:00+00","172.9426940639269406","1.00000000000000000000","4380"
"2025-01-22 10:06:00+00","172.7461187214611872","1.00000000000000000000","4380"
"2025-01-22 10:07:00+00","172.7351598173515982","1.00000000000000000000","4380"
"2025-01-22 10:08:00+00","172.2188295165394402","1.00000000000000000000","4323"
"2025-01-22 10:09:00+00","172.7335616438356164","1.00000000000000000000","4380"
"2025-01-22 10:10:00+00","172.8970487302676733","1.00000000000000000000","4371"
"2025-01-22 10:11:00+00","172.7641552511415525","1.00000000000000000000","4380"
"2025-01-22 10:12:00+00","172.7607305936073059","1.00000000000000000000","4380"
"2025-01-22 10:13:00+00","172.7257990867579909","1.00000000000000000000","4380"
"2025-01-22 10:14:00+00","172.7696347031963470","1.00000000000000000000","4380"
"2025-01-22 10:15:00+00","160.2959925442684063","1.00000000000000000000","5365"
"2025-01-22 10:16:00+00","161.3359649122807018","1.00000000000000000000","5700"
"2025-01-22 10:17:00+00","161.4229824561403509","1.00000000000000000000","5700"
"2025-01-22 10:18:00+00","161.2447368421052632","1.00000000000000000000","5700"
"2025-01-22 10:19:00+00","161.1903508771929825","1.00000000000000000000","5700"
"2025-01-22 10:20:00+00","161.7042698998418556","1.00000000000000000000","5691"
"2025-01-22 10:21:00+00","161.1645591851071303","1.00000000000000000000","5694"
"2025-01-22 10:22:00+00","161.2205263157894737","1.00000000000000000000","5700"
"2025-01-22 10:23:00+00","161.2078947368421053","1.00000000000000000000","5700"
"2025-01-22 10:24:00+00","161.2015789473684211","1.00000000000000000000","5700"
"2025-01-22 10:25:00+00","161.1921052631578947","1.00000000000000000000","5700"
"2025-01-22 10:26:00+00","161.2047368421052632","1.00000000000000000000","5700"
"2025-01-22 10:27:00+00","161.1658759444737305","1.00000000000000000000","5691"
"2025-01-22 10:28:00+00","161.1558487247141601","1.00000000000000000000","5685"
"2025-01-22 10:29:00+00","161.2149122807017544","1.00000000000000000000","5700"
"2025-01-22 10:30:00+00","161.2205263157894737","1.00000000000000000000","5700"
"2025-01-22 10:31:00+00","161.1854258121158911","1.00000000000000000000","5695"
"2025-01-22 10:32:00+00","161.2824025289778714","1.00000000000000000000","5694"
"2025-01-22 10:33:00+00","160.2960787700811885","1.00000000000000000000","5789"
"2025-01-22 10:34:00+00","152.1319686411149826","1.00000000000000000000","6888"
"2025-01-22 10:35:00+00","152.2320546352804417","1.00000000000000000000","6882"
"2025-01-22 10:36:00+00","152.1292428198433420","1.00000000000000000000","6894"
"2025-01-22 10:37:00+00","138.1878077772117507","1.00000000000000000000","5889"
"2025-01-22 10:38:00+00","151.0713759032591063","1.00000000000000000000","6781"
"2025-01-22 10:39:00+00","152.6775956284153005","1.00000000000000000000","6954"
"2025-01-22 10:40:00+00","152.5479235522345165","1.00000000000000000000","6959"
"2025-01-22 10:41:00+00","152.6383376473971815","1.00000000000000000000","6954"
"2025-01-22 10:42:00+00","152.6919758412424504","1.00000000000000000000","6954"
"2025-01-22 10:43:00+00","152.6786022433132010","1.00000000000000000000","6954"
"2025-01-22 10:44:00+00","152.7249065286166235","1.00000000000000000000","6954"
"2025-01-22 10:45:00+00","152.8521551724137931","1.00000000000000000000","6960"
"2025-01-22 10:46:00+00","152.5941903940178315","1.00000000000000000000","6954"
"2025-01-22 10:47:00+00","152.5671555939027898","1.00000000000000000000","6954"
"2025-01-22 10:48:00+00","152.5753583321268279","1.00000000000000000000","6907"
"2025-01-22 10:49:00+00","152.5641357492090883","1.00000000000000000000","6954"
"2025-01-22 10:50:00+00","152.5464362850971922","1.00000000000000000000","6945"
"2025-01-22 10:51:00+00","152.5757619321449109","1.00000000000000000000","6956"
"2025-01-22 10:52:00+00","152.6278735632183908","1.00000000000000000000","6960"
"2025-01-22 10:53:00+00","152.6501436781609195","1.00000000000000000000","6960"
"2025-01-22 10:54:00+00","152.6229885057471264","1.00000000000000000000","6960"
"2025-01-22 10:55:00+00","152.6996975370877142","1.00000000000000000000","6943"
"2025-01-22 10:56:00+00","152.6376436781609195","1.00000000000000000000","6960"
"2025-01-22 10:57:00+00","152.5860632183908046","1.00000000000000000000","6960"
"2025-01-22 10:58:00+00","152.6534482758620690","1.00000000000000000000","6960"
"2025-01-22 10:59:00+00","152.6698275862068966","1.00000000000000000000","6960"
"2025-01-22 11:00:00+00","143.2082947887758249","1.00000000000000000000","6486"
"2025-01-22 11:01:00+00","151.8311820159535896","1.00000000000000000000","6895"
"2025-01-22 11:02:00+00","154.2641859138865127","1.00000000000000000000","7014"
"2025-01-22 11:03:00+00","154.1273921736646672","1.00000000000000000000","7002"
"2025-01-22 11:04:00+00","153.6750770955985422","1.00000000000000000000","7134"
"2025-01-22 11:05:00+00","153.5224632610216935","1.00000000000000000000","7145"
"2025-01-22 11:06:00+00","153.6899159663865546","1.00000000000000000000","7140"
"2025-01-22 11:07:00+00","153.7991596638655462","1.00000000000000000000","7140"
"2025-01-22 11:08:00+00","153.7323529411764706","1.00000000000000000000","7140"
"2025-01-22 11:09:00+00","153.7603641456582633","1.00000000000000000000","7140"
"2025-01-22 11:10:00+00","153.6319697394228075","1.00000000000000000000","7138"
"2025-01-22 11:11:00+00","153.7028011204481793","1.00000000000000000000","7140"
"2025-01-22 11:12:00+00","153.7138655462184874","1.00000000000000000000","7140"
"2025-01-22 11:13:00+00","153.7022408963585434","1.00000000000000000000","7140"
"2025-01-22 11:14:00+00","153.7068627450980392","1.00000000000000000000","7140"
"2025-01-22 11:15:00+00","153.8414826498422713","1.00000000000000000000","7608"
"2025-01-22 11:16:00+00","155.4493781094527363","1.00000000000000000000","8040"
"2025-01-22 11:17:00+00","155.2035354164073198","1.00000000000000000000","8033"
"2025-01-22 11:18:00+00","154.7134567901234568","1.00000000000000000000","8100"
"2025-01-22 11:19:00+00","154.7420987654320988","1.00000000000000000000","8100"
"2025-01-22 11:20:00+00","154.8994689391132518","1.00000000000000000000","8097"
"2025-01-22 11:21:00+00","154.7716049382716049","1.00000000000000000000","8100"
"2025-01-22 11:22:00+00","154.7840740740740741","1.00000000000000000000","8100"
"2025-01-22 11:23:00+00","154.7393827160493827","1.00000000000000000000","8100"
"2025-01-22 11:24:00+00","154.7581182862081738","1.00000000000000000000","8099"
"2025-01-22 11:25:00+00","154.7842943573280652","1.00000000000000000000","8099"
"2025-01-22 11:26:00+00","154.7009876543209877","1.00000000000000000000","8100"
"2025-01-22 11:27:00+00","155.1886652673169527","1.00000000000000000000","8099"
"2025-01-22 11:28:00+00","155.2043347531946880","1.00000000000000000000","7982"
"2025-01-22 11:29:00+00","154.7076543209876543","1.00000000000000000000","8100"
"2025-01-22 11:30:00+00","155.4722153618177328","1.00000000000000000000","8098"
"2025-01-22 11:31:00+00","154.7838240775251584","1.00000000000000000000","8049"
"2025-01-22 11:32:00+00","154.7283279822178316","1.00000000000000000000","8098"
"2025-01-22 11:33:00+00","153.7400771432126415","1.00000000000000000000","8037"
"2025-01-22 11:34:00+00","154.8365051903114187","1.00000000000000000000","8092"
"2025-01-22 11:35:00+00","154.7798369162342476","1.00000000000000000000","8094"
"2025-01-22 11:36:00+00","154.8081057704188805","1.00000000000000000000","8093"
"2025-01-22 11:37:00+00","154.7827752378598789","1.00000000000000000000","8093"
"2025-01-22 11:38:00+00","154.7970101309612058","1.00000000000000000000","8094"
"2025-01-22 11:39:00+00","154.8258774097874444","1.00000000000000000000","8092"
"2025-01-22 11:40:00+00","153.3721163490471414","1.00000000000000000000","7976"
"2025-01-22 11:41:00+00","154.7724691358024691","1.00000000000000000000","8100"
"2025-01-22 11:42:00+00","154.7807407407407407","1.00000000000000000000","8100"
"2025-01-22 11:43:00+00","154.8014569699962958","1.00000000000000000000","8099"
"2025-01-22 11:44:00+00","154.8303494258550438","1.00000000000000000000","8099"
"2025-01-22 11:45:00+00","155.0298876126960603","1.00000000000000000000","8097"
"2025-01-22 11:46:00+00","154.7876018770066683","1.00000000000000000000","8098"
"2025-01-22 11:47:00+00","154.8019019389897493","1.00000000000000000000","8097"
"2025-01-22 11:48:00+00","154.8703703703703704","1.00000000000000000000","8100"
"2025-01-22 11:49:00+00","154.8835802469135802","1.00000000000000000000","8100"
"2025-01-22 11:50:00+00","154.7392592592592593","1.00000000000000000000","8100"
"2025-01-22 11:51:00+00","154.7941975308641975","1.00000000000000000000","8100"
"2025-01-22 11:52:00+00","154.8269135802469136","1.00000000000000000000","8100"
"2025-01-22 11:53:00+00","154.8142218912881608","1.00000000000000000000","8058"
"2025-01-22 11:54:00+00","154.7429629629629630","1.00000000000000000000","8100"
"2025-01-22 11:55:00+00","154.7567867719644620","1.00000000000000000000","8104"
"2025-01-22 11:56:00+00","154.8232098765432099","1.00000000000000000000","8100"
"2025-01-22 11:57:00+00","154.7262962962962963","1.00000000000000000000","8100"
"2025-01-22 11:58:00+00","154.7429629629629630","1.00000000000000000000","8100"
"2025-01-22 11:59:00+00","154.8593672763222936","1.00000000000000000000","8092"
"2025-01-22 12:00:00+00","154.7373101148573546","1.00000000000000000000","8097"
"2025-01-22 12:01:00+00","154.7767901234567901","1.00000000000000000000","8100"
"2025-01-22 12:02:00+00","154.7761728395061728","1.00000000000000000000","8100"
"2025-01-22 12:03:00+00","156.2032098765432099","1.00000000000000000000","8100"
"2025-01-22 12:04:00+00","154.7892592592592593","1.00000000000000000000","8100"
"2025-01-22 12:05:00+00","154.9553217821782178","1.00000000000000000000","8080"
"2025-01-22 12:06:00+00","154.7665432098765432","1.00000000000000000000","8100"
"2025-01-22 12:07:00+00","154.8348148148148148","1.00000000000000000000","8100"
"2025-01-22 12:08:00+00","154.8254320987654321","1.00000000000000000000","8100"
"2025-01-22 12:09:00+00","154.7971604938271605","1.00000000000000000000","8100"
"2025-01-22 12:10:00+00","154.7150962012826838","1.00000000000000000000","8108"
"2025-01-22 12:11:00+00","154.8244444444444444","1.00000000000000000000","8100"
"2025-01-22 12:12:00+00","154.8154320987654321","1.00000000000000000000","8100"
"2025-01-22 12:13:00+00","154.8528395061728395","1.00000000000000000000","8100"
"2025-01-22 12:14:00+00","154.8459912989434431","1.00000000000000000000","8045"
"2025-01-22 12:15:00+00","153.5856563277057977","1.00000000000000000000","7641"
"2025-01-22 12:16:00+00","157.2920165434264945","1.00000000000000000000","7979"
"2025-01-22 12:17:00+00","159.2317766246602422","1.00000000000000000000","8094"
"2025-01-22 12:18:00+00","154.9869038794168520","1.00000000000000000000","8094"
"2025-01-22 12:19:00+00","154.8232023721275019","1.00000000000000000000","8094"
"2025-01-22 12:20:00+00","154.9161506068863017","1.00000000000000000000","8074"
"2025-01-22 12:21:00+00","154.7981220657276995","1.00000000000000000000","8094"
"2025-01-22 12:22:00+00","154.7723004694835681","1.00000000000000000000","8094"
"2025-01-22 12:23:00+00","154.7956510995799358","1.00000000000000000000","8094"
"2025-01-22 12:24:00+00","154.7967630343464295","1.00000000000000000000","8094"
"2025-01-22 12:25:00+00","156.5601680256980479","1.00000000000000000000","8094"
"2025-01-22 12:26:00+00","154.8000988386459106","1.00000000000000000000","8094"
"2025-01-22 12:27:00+00","154.7572275759822090","1.00000000000000000000","8094"
"2025-01-22 12:28:00+00","154.7829256239189523","1.00000000000000000000","8094"
"2025-01-22 12:29:00+00","154.7855201383741043","1.00000000000000000000","8094"
"2025-01-22 12:30:00+00","154.7740301457870027","1.00000000000000000000","8094"
"2025-01-22 12:31:00+00","153.6585244267198405","1.00000000000000000000","8024"
"2025-01-22 12:32:00+00","154.8374104274771436","1.00000000000000000000","8094"
"2025-01-22 12:33:00+00","154.8118359278477885","1.00000000000000000000","8094"
"2025-01-22 12:34:00+00","154.8082530269335310","1.00000000000000000000","8094"
"2025-01-22 12:35:00+00","154.7895972325179145","1.00000000000000000000","8094"
"2025-01-22 12:36:00+00","154.8115888312330121","1.00000000000000000000","8094"
"2025-01-22 12:37:00+00","154.8473885664896901","1.00000000000000000000","8099"
"2025-01-22 12:38:00+00","154.8566666666666667","1.00000000000000000000","8100"
"2025-01-22 12:39:00+00","154.8562785529077664","1.00000000000000000000","8099"
"2025-01-22 12:40:00+00","155.2140740740740741","1.00000000000000000000","8100"
"2025-01-22 12:41:00+00","154.8511111111111111","1.00000000000000000000","8100"
"2025-01-22 12:42:00+00","154.8050617283950617","1.00000000000000000000","8100"
"2025-01-22 12:43:00+00","154.8097530864197531","1.00000000000000000000","8100"
"2025-01-22 12:44:00+00","154.8664197530864198","1.00000000000000000000","8100"
"2025-01-22 12:45:00+00","154.8293827160493827","1.00000000000000000000","8100"
"2025-01-22 12:46:00+00","154.8791358024691358","1.00000000000000000000","8100"
"2025-01-22 12:47:00+00","154.8343209876543210","1.00000000000000000000","8100"
"2025-01-22 12:48:00+00","154.8588888888888889","1.00000000000000000000","8100"
"2025-01-22 12:49:00+00","154.8713580246913580","1.00000000000000000000","8100"
"2025-01-22 12:50:00+00","155.0245315581854043","1.00000000000000000000","8112"
"2025-01-22 12:51:00+00","154.8259259259259259","1.00000000000000000000","8100"
"2025-01-22 12:52:00+00","154.8034567901234568","1.00000000000000000000","8100"
"2025-01-22 12:53:00+00","154.8582541054451167","1.00000000000000000000","8099"
"2025-01-22 12:54:00+00","154.9157049673858505","1.00000000000000000000","7972"
"2025-01-22 12:55:00+00","155.2642377518030341","1.00000000000000000000","8042"
"2025-01-22 12:56:00+00","154.9930641565518950","1.00000000000000000000","8074"
"2025-01-22 12:57:00+00","154.8096296296296296","1.00000000000000000000","8100"
"2025-01-22 12:58:00+00","154.8008641975308642","1.00000000000000000000","8100"
"2025-01-22 12:59:00+00","154.7958024691358025","1.00000000000000000000","8100"
"2025-01-22 13:00:00+00","154.8404202719406675","1.00000000000000000000","8090"
"2025-01-22 13:01:00+00","154.9090123456790123","1.00000000000000000000","8100"
"2025-01-22 13:02:00+00","155.2160493827160494","1.00000000000000000000","8100"
"2025-01-22 13:03:00+00","154.8481481481481481","1.00000000000000000000","8100"
"2025-01-22 13:04:00+00","154.8549382716049383","1.00000000000000000000","8100"
"2025-01-22 13:05:00+00","155.0279315860711210","1.00000000000000000000","8127"
"2025-01-22 13:06:00+00","154.8401234567901235","1.00000000000000000000","8100"
"2025-01-22 13:07:00+00","154.8011111111111111","1.00000000000000000000","8100"
"2025-01-22 13:08:00+00","154.7950617283950617","1.00000000000000000000","8100"
"2025-01-22 13:09:00+00","154.7804938271604938","1.00000000000000000000","8100"
"2025-01-22 13:10:00+00","155.0429455445544554","1.00000000000000000000","8080"
"2025-01-22 13:11:00+00","155.0456359102244389","1.00000000000000000000","8020"
"2025-01-22 13:12:00+00","154.8416049382716049","1.00000000000000000000","8100"
"2025-01-22 13:13:00+00","154.8041975308641975","1.00000000000000000000","8100"
"2025-01-22 13:14:00+00","154.8453086419753086","1.00000000000000000000","8100"
"2025-01-22 13:15:00+00","153.2911079286551230","1.00000000000000000000","7681"
"2025-01-22 13:16:00+00","154.7606172839506173","1.00000000000000000000","8100"
"2025-01-22 13:17:00+00","155.2766666666666667","1.00000000000000000000","8100"
"2025-01-22 13:18:00+00","154.8165467625899281","1.00000000000000000000","8062"
"2025-01-22 13:19:00+00","153.1550193774221778","1.00000000000000000000","7999"
"2025-01-22 13:20:00+00","155.3455219271155034","1.00000000000000000000","8095"
"2025-01-22 13:21:00+00","154.7675308641975309","1.00000000000000000000","8100"
"2025-01-22 13:22:00+00","154.8069135802469136","1.00000000000000000000","8100"
"2025-01-22 13:23:00+00","154.7806172839506173","1.00000000000000000000","8100"
"2025-01-22 13:24:00+00","154.7958024691358025","1.00000000000000000000","8100"
"2025-01-22 13:25:00+00","154.5699097539868958","1.00000000000000000000","8089"
"2025-01-22 13:26:00+00","154.5241975308641975","1.00000000000000000000","8100"
"2025-01-22 13:27:00+00","154.5819753086419753","1.00000000000000000000","8100"
"2025-01-22 13:28:00+00","154.5601234567901235","1.00000000000000000000","8100"
"2025-01-22 13:29:00+00","154.6100000000000000","1.00000000000000000000","8100"
"2025-01-22 13:30:00+00","154.6286419753086420","1.00000000000000000000","8100"
"2025-01-22 13:31:00+00","154.5360493827160494","1.00000000000000000000","8100"
"2025-01-22 13:32:00+00","154.4700000000000000","1.00000000000000000000","8100"
"2025-01-22 13:33:00+00","154.4945679012345679","1.00000000000000000000","8100"
"2025-01-22 13:34:00+00","154.5072839506172840","1.00000000000000000000","8100"
"2025-01-22 13:35:00+00","154.9355555555555556","1.00000000000000000000","8100"
"2025-01-22 13:36:00+00","154.5287654320987654","1.00000000000000000000","8100"
"2025-01-22 13:37:00+00","154.5544444444444444","1.00000000000000000000","8100"
"2025-01-22 13:38:00+00","154.5316049382716049","1.00000000000000000000","8100"
"2025-01-22 13:39:00+00","154.5140740740740741","1.00000000000000000000","8100"
