"minute","avg_rtt","prcount"
"2025-01-30 05:44:00+00","280.9717948717948718","780"
"2025-01-30 05:45:00+00","280.9217948717948718","780"
"2025-01-30 05:46:00+00","280.9846153846153846","780"
"2025-01-30 05:47:00+00","281.0397435897435897","780"
"2025-01-30 05:48:00+00","270.9611650485436893","824"
"2025-01-30 05:49:00+00","280.9820512820512821","780"
"2025-01-30 05:50:00+00","280.9551282051282051","780"
"2025-01-30 05:51:00+00","280.9820512820512821","780"
"2025-01-30 05:52:00+00","282.9729729729729730","37"
"2025-01-30 05:54:00+00","113.7058823529411765","153"
"2025-01-30 05:55:00+00","114.6263345195729537","843"
"2025-01-30 05:56:00+00","115.0607142857142857","840"
"2025-01-30 05:57:00+00","114.9571938168846611","841"
"2025-01-30 05:58:00+00","114.5990510083036773","843"
"2025-01-30 05:59:00+00","136.7172701949860724","1436"
"2025-01-30 06:00:00+00","139.7555982085732566","1563"
"2025-01-30 06:01:00+00","139.4674329501915709","1566"
"2025-01-30 06:02:00+00","139.8348271446862996","1562"
"2025-01-30 06:03:00+00","139.9147982062780269","1561"
"2025-01-30 06:04:00+00","139.9090326713645099","1561"
"2025-01-30 06:05:00+00","139.5904153354632588","1565"
"2025-01-30 06:06:00+00","139.6604859335038363","1564"
"2025-01-30 06:07:00+00","143.5113149847094801","1635"
"2025-01-30 06:08:00+00","166.6596583442838371","2283"
"2025-01-30 06:09:00+00","166.6903197547087166","2283"
"2025-01-30 06:10:00+00","166.6977660972404731","2283"
"2025-01-30 06:11:00+00","166.8469969311705392","2281"
"2025-01-30 06:12:00+00","166.6973280770915462","2283"
"2025-01-30 06:13:00+00","166.7506573181419807","2282"
"2025-01-30 06:14:00+00","166.6859395532194481","2283"
"2025-01-30 06:15:00+00","181.5046856363946158","5869"
"2025-01-30 06:16:00+00","186.2479974870425632","6367"
"2025-01-30 06:17:00+00","186.2693576252552222","6367"
"2025-01-30 06:18:00+00","184.8198366791425655","5878"
"2025-01-30 06:19:00+00","182.6980751604032997","5455"
"2025-01-30 06:20:00+00","174.6776800570477775","4207"
"2025-01-30 06:21:00+00","172.6524804835054143","3971"
"2025-01-30 06:22:00+00","172.9520686175580222","3964"
"2025-01-30 06:23:00+00","172.8572869389813414","3966"
"2025-01-30 06:24:00+00","173.0275113579000505","3962"
"2025-01-30 06:25:00+00","173.0792729108810906","3961"
"2025-01-30 06:26:00+00","172.9477800201816347","3964"
"2025-01-30 06:27:00+00","172.9608980827447023","3964"
"2025-01-30 06:28:00+00","172.9601312137269745","3963"
"2025-01-30 06:29:00+00","181.0465412814791202","3137"
"2025-01-30 06:30:00+00","227.2700000000000000","1500"
"2025-01-30 06:31:00+00","227.2673333333333333","1500"
"2025-01-30 06:32:00+00","227.2920000000000000","1500"
"2025-01-30 06:33:00+00","227.2760000000000000","1500"
"2025-01-30 06:34:00+00","227.2813333333333333","1500"
"2025-01-30 06:35:00+00","227.0927284856571047","1499"
"2025-01-30 06:36:00+00","227.3013333333333333","1500"
"2025-01-30 06:37:00+00","227.2666666666666667","1500"
"2025-01-30 06:38:00+00","227.3033333333333333","1500"
"2025-01-30 06:39:00+00","227.3040000000000000","1500"
"2025-01-30 06:40:00+00","220.5238757533611497","2157"
"2025-01-30 06:41:00+00","219.2000000000000000","2325"
"2025-01-30 06:42:00+00","188.5188739603326935","1563"
"2025-01-30 06:43:00+00","188.8121794871794872","1560"
"2025-01-30 06:44:00+00","187.5419450631031923","1347"
"2025-01-30 06:45:00+00","205.6559523809523810","840"
"2025-01-30 06:46:00+00","205.3983353151010702","841"
"2025-01-30 06:47:00+00","205.6674612634088200","839"
"2025-01-30 06:48:00+00","205.3983353151010702","841"
"2025-01-30 06:49:00+00","205.6857142857142857","840"
"2025-01-30 06:50:00+00","202.5541327124563446","859"
"2025-01-30 06:51:00+00","205.2187871581450654","841"
"2025-01-30 06:52:00+00","205.3250000000000000","840"
"2025-01-30 06:53:00+00","205.3313397129186603","836"
"2025-01-30 06:54:00+00","207.5859284890426759","867"
"2025-01-30 06:55:00+00","241.6607032695866749","1621"
"2025-01-30 06:56:00+00","241.5209617755856967","1622"
"2025-01-30 06:57:00+00","241.8364197530864198","1620"
"2025-01-30 06:58:00+00","241.7082048118445404","1621"
"2025-01-30 06:59:00+00","241.9153798641136504","1619"
"2025-01-30 07:00:00+00","241.5326757090012330","1622"
"2025-01-30 07:01:00+00","241.5413070283600493","1622"
"2025-01-30 07:02:00+00","241.9283065512978986","1618"
"2025-01-30 07:03:00+00","241.2216748768472906","1624"
"2025-01-30 07:04:00+00","241.6804441702652684","1621"
"2025-01-30 07:05:00+00","241.5480887792848335","1622"
"2025-01-30 07:06:00+00","241.8302469135802469","1620"
"2025-01-30 07:07:00+00","223.7117420596727623","2078"
"2025-01-30 07:08:00+00","216.7042735042735043","2340"
"2025-01-30 07:09:00+00","204.2779471544715447","1968"
"2025-01-30 07:10:00+00","184.1726342710997442","1564"
"2025-01-30 07:11:00+00","184.2858056265984655","1564"
"2025-01-30 07:12:00+00","184.4897567221510883","1562"
"2025-01-30 07:13:00+00","184.5057618437900128","1562"
"2025-01-30 07:14:00+00","184.0520900321543408","1555"
"2025-01-30 07:15:00+00","170.4343629343629344","5180"
"2025-01-30 07:16:00+00","168.5759380583680762","3358"
"2025-01-30 07:17:00+00","168.4764366068713895","3289"
"2025-01-30 07:18:00+00","154.7329823241820233","2659"
"2025-01-30 07:19:00+00","152.6398140975987607","2582"
"2025-01-30 07:20:00+00","152.6872093023255814","2580"
"2025-01-30 07:21:00+00","152.6054974835462640","2583"
"2025-01-30 07:22:00+00","152.7326617590081364","2581"
"2025-01-30 07:23:00+00","152.6626646010844307","2582"
"2025-01-30 07:24:00+00","152.3865030674846626","2608"
"2025-01-30 07:25:00+00","152.6196746707978311","2582"
"2025-01-30 07:26:00+00","152.9367457344985435","2403"
"2025-01-30 07:27:00+00","152.6791941108097637","2581"
"2025-01-30 07:28:00+00","152.8198372723750484","2581"
"2025-01-30 07:29:00+00","152.8472868217054264","2580"
"2025-01-30 07:30:00+00","152.8311386522075910","2582"
"2025-01-30 07:31:00+00","152.7807051530414568","2581"
"2025-01-30 07:32:00+00","152.6514329976762200","2582"
"2025-01-30 07:33:00+00","152.6671832623014336","2581"
"2025-01-30 07:34:00+00","131.6354062186559679","1994"
"2025-01-30 07:35:00+00","131.6389207807118255","1742"
"2025-01-30 07:36:00+00","131.5407577497129736","1742"
"2025-01-30 07:37:00+00","131.6626436781609195","1740"
"2025-01-30 07:38:00+00","131.6614942528735632","1740"
"2025-01-30 07:39:00+00","131.6637931034482759","1740"
"2025-01-30 07:40:00+00","131.6637931034482759","1740"
"2025-01-30 07:41:00+00","131.6568965517241379","1740"
"2025-01-30 07:42:00+00","131.6626436781609195","1740"
"2025-01-30 07:43:00+00","131.6741379310344828","1740"
"2025-01-30 07:44:00+00","131.6660919540229885","1740"
"2025-01-30 07:45:00+00","131.6540229885057471","1740"
"2025-01-30 07:46:00+00","131.6655172413793103","1740"
"2025-01-30 07:47:00+00","131.6741379310344828","1740"
"2025-01-30 07:48:00+00","131.6988505747126437","1740"
"2025-01-30 07:49:00+00","131.6532489936745256","1739"
"2025-01-30 07:50:00+00","131.6275862068965517","1740"
"2025-01-30 07:51:00+00","131.6241379310344828","1740"
"2025-01-30 07:52:00+00","131.6367816091954023","1740"
"2025-01-30 07:53:00+00","131.6413793103448276","1740"
"2025-01-30 07:54:00+00","131.6436781609195402","1740"
"2025-01-30 07:55:00+00","131.6216216216216216","1739"
"2025-01-30 07:56:00+00","131.6198964922369178","1739"
"2025-01-30 07:57:00+00","131.5813686026451984","1739"
"2025-01-30 07:58:00+00","131.6419540229885057","1740"
"2025-01-30 07:59:00+00","131.6500000000000000","1740"
"2025-01-30 08:00:00+00","131.6563218390804598","1740"
"2025-01-30 08:01:00+00","131.6511494252873563","1740"
"2025-01-30 08:02:00+00","131.9264367816091954","1740"
"2025-01-30 08:03:00+00","132.8424381828637148","1739"
"2025-01-30 08:04:00+00","132.9614277489925158","1737"
"2025-01-30 08:05:00+00","132.2731454859114434","1739"
"2025-01-30 08:06:00+00","131.7000000000000000","1740"
"2025-01-30 08:07:00+00","131.6125975473801561","1794"
"2025-01-30 08:08:00+00","132.8601841196777906","1738"
"2025-01-30 08:09:00+00","132.7464059804485336","1739"
"2025-01-30 08:10:00+00","132.8487636572742956","1739"
"2025-01-30 08:11:00+00","132.8155172413793103","1740"
"2025-01-30 08:12:00+00","132.8333333333333333","1740"
"2025-01-30 08:13:00+00","132.1718390804597701","1740"
"2025-01-30 08:14:00+00","131.6396551724137931","1740"
"2025-01-30 08:15:00+00","177.4357423152387181","6116"
"2025-01-30 08:16:00+00","183.8339616713792020","6366"
"2025-01-30 08:17:00+00","184.4717989002356638","6365"
"2025-01-30 08:18:00+00","184.1326001571091909","6365"
"2025-01-30 08:19:00+00","184.3088766692851532","6365"
"2025-01-30 08:20:00+00","184.5018856065367693","6364"
"2025-01-30 08:21:00+00","184.0827965435978005","6365"
"2025-01-30 08:22:00+00","183.9808417085427136","6368"
"2025-01-30 08:23:00+00","184.9211311861743912","6365"
"2025-01-30 08:24:00+00","184.5196293969849246","6368"
"2025-01-30 08:25:00+00","184.3013978325742108","6367"
"2025-01-30 08:26:00+00","184.0384070517865575","6353"
"2025-01-30 08:27:00+00","183.5325875486381323","6168"
"2025-01-30 08:28:00+00","181.3883161512027491","5529"
"2025-01-30 08:29:00+00","180.8245327526764653","5511"
"2025-01-30 08:30:00+00","180.9617129377608420","5511"
"2025-01-30 08:31:00+00","187.4774105221983180","5113"
"2025-01-30 08:32:00+00","195.7417218543046358","4681"
"2025-01-30 08:33:00+00","189.9449741756058800","5034"
"2025-01-30 08:34:00+00","183.2839305103148751","5526"
"2025-01-30 08:35:00+00","182.7514217574756925","5451"
"2025-01-30 08:36:00+00","183.2644343891402715","5525"
"2025-01-30 08:37:00+00","183.1994931209268646","5524"
"2025-01-30 08:38:00+00","183.2014115092290988","5526"
"2025-01-30 08:39:00+00","183.1655509317893975","5527"
"2025-01-30 08:40:00+00","183.2810066992576498","5523"
"2025-01-30 08:41:00+00","183.3094332790150281","5523"
"2025-01-30 08:42:00+00","183.3123302552960348","5523"
"2025-01-30 08:43:00+00","182.6222870691227430","5483"
"2025-01-30 08:44:00+00","182.9431712316005217","5367"
"2025-01-30 08:45:00+00","174.9511864406779661","4425"
"2025-01-30 08:46:00+00","161.1174660169274173","3899"
"2025-01-30 08:47:00+00","161.0545873910814967","3902"
"2025-01-30 08:48:00+00","161.0597282748013330","3901"
"2025-01-30 08:49:00+00","159.6958453096420172","3827"
"2025-01-30 08:50:00+00","146.6262181703866709","3181"
"2025-01-30 08:51:00+00","146.6400502986482238","3181"
"2025-01-30 08:52:00+00","146.6356491669286388","3181"
"2025-01-30 08:53:00+00","146.6877358490566038","3180"
"2025-01-30 08:54:00+00","146.5545083254791078","3183"
"2025-01-30 08:55:00+00","146.6710691823899371","3180"
"2025-01-30 08:56:00+00","146.6397359320968249","3181"
"2025-01-30 08:57:00+00","146.7981132075471698","3180"
"2025-01-30 08:58:00+00","146.5482249450204210","3183"
"2025-01-30 08:59:00+00","145.3302867948313899","3173"
"2025-01-30 09:00:00+00","140.3753271028037383","2675"
"2025-01-30 09:01:00+00","140.1073170731707317","2460"
"2025-01-30 09:02:00+00","140.0451036164160910","2461"
"2025-01-30 09:03:00+00","140.0499796830556684","2461"
"2025-01-30 09:04:00+00","139.8758116883116883","2464"
"2025-01-30 09:05:00+00","140.0333197887037790","2461"
"2025-01-30 09:06:00+00","139.9955320877335500","2462"
"2025-01-30 09:07:00+00","140.1150406504065041","2460"
"2025-01-30 09:08:00+00","139.9951239333604226","2461"
"2025-01-30 09:09:00+00","139.9236703207470564","2463"
"2025-01-30 09:10:00+00","140.0585127996749289","2461"
"2025-01-30 09:11:00+00","140.0781122864117168","2458"
"2025-01-30 09:12:00+00","140.1138211382113821","2460"
"2025-01-30 09:13:00+00","140.0544494108086144","2461"
"2025-01-30 09:14:00+00","139.9987814784727864","2462"
"2025-01-30 09:15:00+00","180.8288243974422036","6099"
"2025-01-30 09:16:00+00","186.1951602765556254","6364"
"2025-01-30 09:17:00+00","184.6931388438681794","5553"
"2025-01-30 09:18:00+00","190.3876416065911432","4855"
"2025-01-30 09:19:00+00","220.7494282914080366","3061"
"2025-01-30 09:20:00+00","211.7609661299278179","3602"
"2025-01-30 09:21:00+00","209.1819867549668874","3775"
"2025-01-30 09:22:00+00","209.5277696150455480","3403"
"2025-01-30 09:23:00+00","210.2807613868116927","2942"
"2025-01-30 09:24:00+00","210.3940836450187011","2941"
"2025-01-30 09:25:00+00","210.4224489795918367","2940"
"2025-01-30 09:26:00+00","210.3512410744644679","2941"
"2025-01-30 09:27:00+00","210.4163265306122449","2940"
"2025-01-30 09:28:00+00","210.2072714916751614","2943"
"2025-01-30 09:29:00+00","210.3225250086236633","2899"
"2025-01-30 09:30:00+00","209.9286684782608696","2944"
"2025-01-30 09:31:00+00","209.9633525619273838","2947"
"2025-01-30 09:32:00+00","210.2817811012916383","2942"
"2025-01-30 09:33:00+00","210.0899830220713073","2945"
"2025-01-30 09:34:00+00","210.0319076714188730","2946"
"2025-01-30 09:35:00+00","209.8348592743302815","2949"
"2025-01-30 09:36:00+00","209.9450288428910757","2947"
"2025-01-30 09:37:00+00","209.9487614523243977","2947"
"2025-01-30 09:38:00+00","207.1194151096669374","2462"
"2025-01-30 09:39:00+00","205.3724696356275304","2223"
"2025-01-30 09:40:00+00","208.3352337514253136","2631"
"2025-01-30 09:41:00+00","210.1603260869565217","2944"
"2025-01-30 09:42:00+00","210.1433423913043478","2944"
"2025-01-30 09:43:00+00","210.1460597826086957","2944"
"2025-01-30 09:44:00+00","210.3750425025501530","2941"
"2025-01-30 09:45:00+00","210.3696021761305678","2941"
"2025-01-30 09:46:00+00","210.2262996941896024","2943"
"2025-01-30 09:47:00+00","209.9501187648456057","2947"
"2025-01-30 09:48:00+00","209.9453681710213777","2947"
"2025-01-30 09:49:00+00","207.1830139045471627","2661"
"2025-01-30 09:50:00+00","209.5936073059360731","876"
"2025-01-30 09:51:00+00","225.1527777777777778","720"
"2025-01-30 09:52:00+00","225.1625000000000000","720"
"2025-01-30 09:53:00+00","224.8668515950069348","721"
"2025-01-30 09:54:00+00","225.1847222222222222","720"
"2025-01-30 09:55:00+00","224.8363384188626907","721"
"2025-01-30 09:56:00+00","225.1694444444444444","720"
"2025-01-30 09:57:00+00","225.0639777468706537","719"
"2025-01-30 09:58:00+00","224.8973647711511789","721"
"2025-01-30 09:59:00+00","224.8793342579750347","721"
"2025-01-30 10:00:00+00","225.1569444444444444","720"
"2025-01-30 10:01:00+00","228.9661016949152542","118"
"2025-01-30 10:15:00+00","168.8326957033549147","6796"
"2025-01-30 10:16:00+00","174.5275579619602943","7203"
"2025-01-30 10:17:00+00","176.1438229870928089","6508"
"2025-01-30 10:18:00+00","176.0602651048088779","6488"
"2025-01-30 10:19:00+00","178.7632093933463796","6132"
"2025-01-30 10:20:00+00","190.1478172588832487","4925"
"2025-01-30 10:21:00+00","189.7008456659619450","4730"
"2025-01-30 10:22:00+00","186.4152189870320529","4087"
"2025-01-30 10:23:00+00","187.7190058479532164","3420"
"2025-01-30 10:24:00+00","188.3252082690527615","3241"
"2025-01-30 10:25:00+00","188.2618753855644664","3242"
"2025-01-30 10:26:00+00","188.0841813135985199","3243"
"2025-01-30 10:27:00+00","188.2167745914276904","3243"
"2025-01-30 10:28:00+00","188.2748303516347933","3242"
"2025-01-30 10:29:00+00","188.2195497995683010","3243"
"2025-01-30 10:30:00+00","188.2104288799753163","3241"
"2025-01-30 10:31:00+00","188.1767427513880321","3242"
"2025-01-30 10:32:00+00","188.2825416409623689","3242"
"2025-01-30 10:33:00+00","188.2652683528685996","3242"
"2025-01-30 10:34:00+00","188.2930289944478717","3242"
"2025-01-30 10:35:00+00","188.3261339092872570","3241"
"2025-01-30 10:36:00+00","189.1300000000000000","3200"
"2025-01-30 10:37:00+00","188.2334258402713537","3243"
"2025-01-30 10:38:00+00","188.2905613818630475","3242"
"2025-01-30 10:39:00+00","188.2979642196175200","3242"
"2025-01-30 10:40:00+00","188.0058515552817986","3247"
"2025-01-30 10:41:00+00","188.1590628853267571","3244"
"2025-01-30 10:42:00+00","188.2118408880666050","3243"
"2025-01-30 10:43:00+00","188.2665021591610117","3242"
"2025-01-30 10:44:00+00","188.3116322122801604","3241"
"2025-01-30 10:45:00+00","188.3324074074074074","3240"
"2025-01-30 10:46:00+00","188.2692782233189389","3242"
"2025-01-30 10:47:00+00","188.2880937692782233","3242"
"2025-01-30 10:48:00+00","182.6265957446808511","2820"
"2025-01-30 10:49:00+00","185.8823336610947230","3051"
"2025-01-30 10:50:00+00","187.8425465838509317","3220"
"2025-01-30 10:51:00+00","177.8884920634920635","2520"
"2025-01-30 10:52:00+00","177.5545418484728282","2521"
"2025-01-30 10:53:00+00","175.9958226221079692","3112"
"2025-01-30 10:54:00+00","175.9170009256402345","3241"
"2025-01-30 10:55:00+00","163.5897686542847833","3069"
"2025-01-30 10:56:00+00","142.5097481722177092","2462"
"2025-01-30 10:57:00+00","142.4553208773354996","2462"
"2025-01-30 10:58:00+00","142.9983733224888166","2459"
"2025-01-30 10:59:00+00","142.8972797401542834","2463"
"2025-01-30 11:00:00+00","142.9691307879772543","2462"
"2025-01-30 11:01:00+00","143.0658536585365854","2460"
"2025-01-30 11:02:00+00","155.8862624186365194","2919"
"2025-01-30 11:03:00+00","161.4079648792724992","3189"
"2025-01-30 11:04:00+00","161.6958843857995602","3183"
"2025-01-30 11:05:00+00","152.1710239651416122","2754"
"2025-01-30 11:06:00+00","143.2919204222492895","2463"
"2025-01-30 11:07:00+00","150.4060913705583756","1970"
"2025-01-30 11:08:00+00","157.7913580246913580","1620"
"2025-01-30 11:09:00+00","157.7925925925925926","1620"
"2025-01-30 11:10:00+00","157.7882716049382716","1620"
"2025-01-30 11:11:00+00","157.8185185185185185","1620"
"2025-01-30 11:12:00+00","157.7938271604938272","1620"
"2025-01-30 11:13:00+00","158.5049382716049383","1620"
"2025-01-30 11:14:00+00","157.7827160493827160","1620"
"2025-01-30 11:15:00+00","171.8241968759210139","6786"
"2025-01-30 11:16:00+00","175.6727752325419964","7203"
"2025-01-30 11:17:00+00","175.4881398252184769","7209"
"2025-01-30 11:18:00+00","171.0512133891213389","5975"
"2025-01-30 11:19:00+00","168.8711723138249683","5519"
"2025-01-30 11:20:00+00","168.6514628384517536","5503"
"2025-01-30 11:21:00+00","175.6038961038961039","3542"
"2025-01-30 11:22:00+00","174.2853177051202961","3242"
"2025-01-30 11:23:00+00","174.2966049382716049","3240"
"2025-01-30 11:24:00+00","174.3329223181257707","3244"
"2025-01-30 11:25:00+00","174.3903792784458834","3243"
"2025-01-30 11:26:00+00","174.4014801110083256","3243"
"2025-01-30 11:27:00+00","174.2516943930991990","3246"
"2025-01-30 11:28:00+00","174.4163303321949705","3221"
"2025-01-30 11:29:00+00","174.3218249075215783","3244"
"2025-01-30 11:30:00+00","174.2696456086286595","3245"
"2025-01-30 11:31:00+00","174.2733436055469954","3245"
"2025-01-30 11:32:00+00","174.3817452975639840","3243"
"2025-01-30 11:33:00+00","174.1196423065063213","3243"
"2025-01-30 11:34:00+00","174.2943896424167694","3244"
"2025-01-30 11:35:00+00","174.1210720887245841","3246"
"2025-01-30 11:36:00+00","174.4404688463911166","3242"
"2025-01-30 11:37:00+00","174.3999383287079864","3243"
"2025-01-30 11:38:00+00","174.4912009879592467","3239"
"2025-01-30 11:39:00+00","174.3657107616404564","3243"
"2025-01-30 11:40:00+00","174.3705302096177559","3244"
"2025-01-30 11:41:00+00","174.2936825885978428","3245"
"2025-01-30 11:42:00+00","174.2804314329738059","3245"
"2025-01-30 11:43:00+00","174.3245992601726264","3244"
"2025-01-30 11:44:00+00","172.7069851829452676","3307"
"2025-01-30 11:45:00+00","174.4199321197161370","3241"
"2025-01-30 11:46:00+00","174.2199630314232902","3246"
"2025-01-30 11:47:00+00","174.1820141669233138","3247"
"2025-01-30 11:48:00+00","174.8314814814814815","3240"
"2025-01-30 11:49:00+00","163.9455160744500846","2955"
"2025-01-30 11:50:00+00","140.1659902597402597","2464"
"2025-01-30 11:51:00+00","140.2343876723438767","2466"
"2025-01-30 11:52:00+00","140.0818144997974889","2469"
"2025-01-30 11:53:00+00","140.3999187982135607","2463"
"2025-01-30 11:54:00+00","140.0222672064777328","2470"
"2025-01-30 11:55:00+00","140.3434835566382460","2463"
"2025-01-30 11:56:00+00","140.2933062880324544","2465"
"2025-01-30 11:57:00+00","140.0993109039319011","2467"
"2025-01-30 11:58:00+00","140.2916835699797160","2465"
"2025-01-30 11:59:00+00","140.1606490872210953","2465"
"2025-01-30 12:00:00+00","140.4589764419171405","2462"
"2025-01-30 12:01:00+00","140.2369168356997972","2465"
"2025-01-30 12:02:00+00","140.2457420924574209","2466"
"2025-01-30 12:03:00+00","140.4465664364079642","2461"
"2025-01-30 12:04:00+00","140.1552492906364005","2467"
"2025-01-30 12:05:00+00","140.1941629509525740","2467"
"2025-01-30 12:06:00+00","140.4043848964677223","2463"
"2025-01-30 12:07:00+00","140.5274278748476229","2461"
"2025-01-30 12:08:00+00","145.9491017964071856","2004"
"2025-01-30 12:09:00+00","142.1594076655052265","2296"
"2025-01-30 12:10:00+00","140.2453365774533658","2466"
"2025-01-30 12:11:00+00","140.2989858012170385","2465"
"2025-01-30 12:12:00+00","140.5188947582283625","2461"
"2025-01-30 12:13:00+00","140.4914703493095045","2462"
"2025-01-30 12:14:00+00","140.3018255578093306","2465"
"2025-01-30 12:15:00+00","162.8047933884297521","6050"
"2025-01-30 12:16:00+00","164.1764431305430216","6427"
"2025-01-30 12:17:00+00","163.9060747663551402","6420"
"2025-01-30 12:18:00+00","163.9407096171802054","6426"
"2025-01-30 12:19:00+00","164.0836057916861280","6423"
"2025-01-30 12:20:00+00","163.3586922838549737","6454"
"2025-01-30 12:21:00+00","164.4815621596390229","6427"
"2025-01-30 12:22:00+00","163.7340806476724272","6423"
"2025-01-30 12:23:00+00","163.9971997510889857","6428"
"2025-01-30 12:24:00+00","164.9587548638132296","6425"
"2025-01-30 12:25:00+00","164.1748871946475805","6427"
"2025-01-30 12:26:00+00","163.7896621516425346","6423"
"2025-01-30 12:27:00+00","171.5889320388349515","5150"
"2025-01-30 12:28:00+00","172.8028019528762471","4711"
"2025-01-30 12:29:00+00","164.4434997257268239","3646"
"2025-01-30 12:30:00+00","159.9088607594936709","3160"
"2025-01-30 12:31:00+00","159.2705117790414297","2462"
"2025-01-30 12:32:00+00","159.3815522145469321","2461"
"2025-01-30 12:33:00+00","159.2090097402597403","2464"
"2025-01-30 12:34:00+00","159.4585365853658537","2460"
"2025-01-30 12:35:00+00","159.2997153314355429","2459"
"2025-01-30 12:36:00+00","159.4133170929760455","2463"
"2025-01-30 12:37:00+00","159.3474025974025974","2464"
"2025-01-30 12:38:00+00","159.5747967479674797","2460"
"2025-01-30 12:39:00+00","159.5274278748476229","2461"
"2025-01-30 12:40:00+00","159.5867533522958147","2461"
"2025-01-30 12:41:00+00","159.5426482534524777","2462"
"2025-01-30 12:42:00+00","159.3755582622817702","2463"
"2025-01-30 12:43:00+00","159.3938286642306131","2463"
"2025-01-30 12:44:00+00","159.4813160032493907","2462"
"2025-01-30 12:45:00+00","159.2605519480519481","2464"
"2025-01-30 12:46:00+00","159.4666937449228270","2462"
"2025-01-30 12:47:00+00","159.4843559528646892","2461"
"2025-01-30 12:48:00+00","159.5298659081674116","2461"
"2025-01-30 12:49:00+00","159.1905920519059205","2466"
"2025-01-30 12:50:00+00","159.2313311688311688","2464"
"2025-01-30 12:51:00+00","160.5562055996656916","2393"
"2025-01-30 12:52:00+00","182.1981481481481481","1620"
"2025-01-30 12:53:00+00","182.2370370370370370","1620"
"2025-01-30 12:54:00+00","182.0727945712523134","1621"
"2025-01-30 12:55:00+00","160.9381313131313131","2376"
"2025-01-30 12:56:00+00","159.3234457537586347","2461"
"2025-01-30 12:57:00+00","159.3111291632818846","2462"
"2025-01-30 12:58:00+00","159.4951219512195122","2460"
"2025-01-30 12:59:00+00","159.4193417310036570","2461"
"2025-01-30 13:00:00+00","159.3041006902151847","2463"
"2025-01-30 13:01:00+00","159.1505070993914807","2465"
"2025-01-30 13:02:00+00","159.4221861032100772","2461"
"2025-01-30 13:03:00+00","159.2526444263628967","2458"
"2025-01-30 13:04:00+00","159.2817701989443768","2463"
"2025-01-30 13:05:00+00","159.3395613322502031","2462"
"2025-01-30 13:06:00+00","159.4022754977651361","2461"
"2025-01-30 13:07:00+00","159.1756592292089249","2465"
"2025-01-30 13:08:00+00","159.3941487200325071","2461"
"2025-01-30 13:09:00+00","159.4071515644047135","2461"
"2025-01-30 13:10:00+00","159.3265637692932575","2462"
"2025-01-30 13:11:00+00","159.4063388866314506","2461"
"2025-01-30 13:12:00+00","159.5822836245428688","2461"
"2025-01-30 13:13:00+00","159.3832724319935039","2463"
"2025-01-30 13:14:00+00","159.6905246034973566","2459"
"2025-01-30 13:15:00+00","185.3461986358343038","6011"
"2025-01-30 13:16:00+00","186.8703849175176748","6365"
"2025-01-30 13:17:00+00","186.8374980355178375","6363"
"2025-01-30 13:18:00+00","186.8585795097423004","6364"
"2025-01-30 13:19:00+00","186.4654429369513168","6265"
"2025-01-30 13:20:00+00","186.9076343072573044","6366"
"2025-01-30 13:21:00+00","186.9772084250235775","6362"
"2025-01-30 13:22:00+00","185.3486205661053386","5582"
"2025-01-30 13:23:00+00","185.4847161572052402","5496"
"2025-01-30 13:24:00+00","180.2582302568981922","5255"
"2025-01-30 13:25:00+00","169.4862984822934233","4744"
"2025-01-30 13:26:00+00","169.5679949399114485","4743"
"2025-01-30 13:27:00+00","169.4123972169512966","4743"
"2025-01-30 13:28:00+00","169.4746942218473218","4742"
"2025-01-30 13:29:00+00","169.4605983986514960","4746"
"2025-01-30 13:30:00+00","169.4598355471220746","4743"
"2025-01-30 13:31:00+00","169.4917790893760540","4744"
"2025-01-30 13:32:00+00","169.5047438330170778","4743"
"2025-01-30 13:33:00+00","169.3634639696586599","4746"
"2025-01-30 13:34:00+00","169.4458263069139966","4744"
"2025-01-30 13:35:00+00","169.5104364326375712","4743"
"2025-01-30 13:36:00+00","169.5743514026576672","4741"
"2025-01-30 13:37:00+00","169.4789207419898820","4744"
"2025-01-30 13:38:00+00","170.1091489361702128","4700"
"2025-01-30 13:39:00+00","181.3178672135349910","3901"
"2025-01-30 13:40:00+00","181.1242633871380989","3903"
"2025-01-30 13:41:00+00","181.1938461538461538","3900"
"2025-01-30 13:42:00+00","181.1315384615384615","3900"
"2025-01-30 13:43:00+00","181.3106895667777493","3901"
"2025-01-30 13:44:00+00","181.2416709379805228","3902"
"2025-01-30 13:45:00+00","181.1830299923096642","3901"
"2025-01-30 13:46:00+00","181.1112535247372469","3901"
"2025-01-30 13:47:00+00","181.0494618144541261","3902"
"2025-01-30 13:48:00+00","181.0920276852089208","3901"
"2025-01-30 13:49:00+00","181.0674186106126634","3901"
"2025-01-30 13:50:00+00","181.1469607591690177","3899"
"2025-01-30 13:51:00+00","180.6458226550486930","3902"
"2025-01-30 13:52:00+00","180.8803790983606557","3904"
"2025-01-30 13:53:00+00","181.0353936906899205","3899"
"2025-01-30 13:54:00+00","181.3015629003330771","3903"
"2025-01-30 13:55:00+00","181.1750833119712894","3901"
"2025-01-30 13:56:00+00","181.2307889344262295","3904"
"2025-01-30 13:57:00+00","181.0302641703000769","3899"
"2025-01-30 13:58:00+00","170.2368758002560819","4686"
"2025-01-30 13:59:00+00","169.4970489038785835","4744"
"2025-01-30 14:00:00+00","169.8342820999367489","4743"
