hour,avg_rtt,success_ratio,prcount,src_scion_addr,src_addr
2025-01-28 22:00:00+00:00,263.18099648358174,1.0,40382,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-28 22:00:00+00:00,96.457223487474,1.0,40396,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-28 22:00:00+00:00,121.048104434907,1.0,39144,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-28 22:00:00+00:00,118.2623515566492,1.0,46735,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-28 22:00:00+00:00,129.1350762061521,1.0,46781,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-28 22:00:00+00:00,220.4280851246039,1.0,46708,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-28 23:00:00+00:00,125.727481194145,1.0,46661,"71-225,10.230.53.144:0",10.230.53.144
2025-01-28 23:00:00+00:00,265.2532407704999,1.0,46671,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-28 23:00:00+00:00,97.63577051424659,1.0,46748,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-28 23:00:00+00:00,122.95327663403243,1.0,46679,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-28 23:00:00+00:00,118.19696580647923,1.0,46734,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-28 23:00:00+00:00,129.1259630200308,1.0,46728,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-28 23:00:00+00:00,220.25917602996253,1.0,46725,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-29 00:00:00+00:00,125.58289695855686,1.0,46787,"71-225,10.230.53.144:0",10.230.53.144
2025-01-29 00:00:00+00:00,265.3269094880195,1.0,46701,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-29 00:00:00+00:00,95.11746003966864,1.0,34284,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-29 00:00:00+00:00,118.46891517009782,1.0,34245,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-29 00:00:00+00:00,118.45732124529592,1.0,46768,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-29 00:00:00+00:00,129.3163937230085,1.0,46774,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-29 00:00:00+00:00,218.1024187894368,1.0,34232,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-29 01:00:00+00:00,265.2740656608949,1.0,46664,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-29 01:00:00+00:00,232.76533559160097,1.0,46053,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-29 01:00:00+00:00,96.4608801048804,1.0,40427,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-29 01:00:00+00:00,122.4335998570599,1.0,44774,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-29 01:00:00+00:00,118.26647711482138,1.0,46777,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-29 01:00:00+00:00,129.2860121633362,1.0,46040,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-29 01:00:00+00:00,219.40716530483968,1.0,39775,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-29 02:00:00+00:00,125.56519782245275,1.0,46658,"71-225,10.230.53.144:0",10.230.53.144
2025-01-29 02:00:00+00:00,265.4990612949056,1.0,39416,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-29 02:00:00+00:00,233.56049431931436,1.0,40136,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-29 02:00:00+00:00,97.90321475964211,1.0,46722,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-29 02:00:00+00:00,122.95421552205472,1.0,46566,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-29 02:00:00+00:00,128.24693433544303,1.0,40448,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-29 03:00:00+00:00,125.87747635959094,1.0,46742,"71-225,10.230.53.144:0",10.230.53.144
2025-01-29 03:00:00+00:00,265.58252551839246,1.0,46731,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-29 03:00:00+00:00,97.85799576298388,1.0,46731,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-29 03:00:00+00:00,123.14485072553587,1.0,46793,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-29 03:00:00+00:00,129.59485564979013,1.0,46692,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-29 04:00:00+00:00,114.08821519852216,1.0,39517,"71-20965,10.0.1.1:0",10.0.1.1
2025-01-29 04:00:00+00:00,124.75846470185058,1.0,43770,"71-225,10.230.53.144:0",10.230.53.144
2025-01-29 04:00:00+00:00,264.2058695701901,1.0,43717,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-29 04:00:00+00:00,231.20707114232772,1.0,46414,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-29 04:00:00+00:00,97.60089945390298,1.0,46695,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-29 04:00:00+00:00,122.83115129957788,1.0,46669,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-29 04:00:00+00:00,118.24530808124088,1.0,46676,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-29 04:00:00+00:00,219.89971890211848,1.0,43757,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-29 05:00:00+00:00,125.44381902234396,1.0,46724,"71-225,10.230.53.144:0",10.230.53.144
2025-01-29 05:00:00+00:00,265.3251818570817,1.0,46740,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-29 05:00:00+00:00,231.88118514707145,1.0,46644,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-29 05:00:00+00:00,97.60204605770053,1.0,46724,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-29 05:00:00+00:00,122.99426909588573,1.0,46764,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-29 05:00:00+00:00,129.35024975024976,1.0,35035,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-29 06:00:00+00:00,125.50337251878975,1.0,46701,"71-225,10.230.53.144:0",10.230.53.144
2025-01-29 06:00:00+00:00,265.22787681640165,1.0,46727,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-29 06:00:00+00:00,232.70471724374207,1.0,46701,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-29 06:00:00+00:00,97.46315879607826,1.0,46714,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-29 06:00:00+00:00,122.87793276338624,1.0,46671,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-29 06:00:00+00:00,118.1384183213964,1.0,46634,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-29 06:00:00+00:00,129.20213569475192,1.0,38395,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-29 06:00:00+00:00,220.44393303647885,1.0,46712,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-29 07:00:00+00:00,125.63599606366591,1.0,46744,"71-225,10.230.53.144:0",10.230.53.144
2025-01-29 07:00:00+00:00,265.3263793694311,1.0,46688,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-29 07:00:00+00:00,231.12395734800927,1.0,46516,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-29 07:00:00+00:00,97.92964049418667,1.0,46703,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-29 07:00:00+00:00,122.92279844911424,1.0,46683,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-29 07:00:00+00:00,118.20556090257726,1.0,46755,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-29 07:00:00+00:00,220.2447848691671,1.0,46739,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-29 08:00:00+00:00,125.55815697026819,1.0,46684,"71-225,10.230.53.144:0",10.230.53.144
2025-01-29 08:00:00+00:00,265.29061843740624,1.0,46666,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-29 08:00:00+00:00,231.2464045402756,1.0,46517,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-29 08:00:00+00:00,97.81198630136986,1.0,46720,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-29 08:00:00+00:00,122.89224968938775,1.0,46682,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-29 08:00:00+00:00,118.22707162245923,1.0,46787,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-29 08:00:00+00:00,128.95696633034805,1.0,44105,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-29 08:00:00+00:00,220.27933870138767,1.0,46696,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-29 09:00:00+00:00,125.69423081042868,1.0,46679,"71-225,10.230.53.144:0",10.230.53.144
2025-01-29 09:00:00+00:00,261.1717108710297,1.0,40079,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-29 09:00:00+00:00,232.21056009584527,1.0,46742,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-29 09:00:00+00:00,98.02139940569084,1.0,46777,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-29 09:00:00+00:00,123.00390886513335,1.0,46305,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-29 09:00:00+00:00,118.2788698051462,1.0,46753,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-29 09:00:00+00:00,129.34515181194905,1.0,30630,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-29 09:00:00+00:00,220.24674518201283,1.0,46700,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-29 10:00:00+00:00,125.44614101494837,1.0,46761,"71-225,10.230.53.144:0",10.230.53.144
2025-01-29 10:00:00+00:00,265.29216034966686,1.0,46673,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-29 10:00:00+00:00,233.95836455100076,1.0,46715,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-29 10:00:00+00:00,97.53284718361063,1.0,46762,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-29 10:00:00+00:00,123.05262594701021,1.0,46726,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-29 10:00:00+00:00,129.202177205063,1.0,34999,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-29 11:00:00+00:00,125.67314684118224,1.0,46758,"71-225,10.230.53.144:0",10.230.53.144
2025-01-29 11:00:00+00:00,265.38720459366226,1.0,46673,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-29 11:00:00+00:00,233.2140900530731,1.0,46728,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-29 11:00:00+00:00,97.54881679306371,1.0,46019,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-29 11:00:00+00:00,123.01201676359904,1.0,46768,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-29 11:00:00+00:00,129.34286816224207,1.0,46671,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-29 12:00:00+00:00,113.86521255623516,1.0,39566,"71-20965,10.0.1.1:0",10.0.1.1
2025-01-29 12:00:00+00:00,125.56906396355936,1.0,46761,"71-225,10.230.53.144:0",10.230.53.144
2025-01-29 12:00:00+00:00,265.3478651685393,1.0,46725,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-29 12:00:00+00:00,232.16824654713903,1.0,46628,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-29 12:00:00+00:00,97.62451361867704,1.0,46774,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-29 12:00:00+00:00,122.93735151216796,1.0,46721,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-29 12:00:00+00:00,129.26846700333817,1.0,46732,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-29 13:00:00+00:00,125.59037766901062,1.0,46787,"71-225,10.230.53.144:0",10.230.53.144
2025-01-29 13:00:00+00:00,265.3256450853695,1.0,46738,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-29 13:00:00+00:00,233.130533339036,1.0,46762,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-29 13:00:00+00:00,97.49970038094422,1.0,46726,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-29 13:00:00+00:00,122.9512346604416,1.0,46693,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-29 13:00:00+00:00,118.47740583985292,1.0,46782,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-29 13:00:00+00:00,129.25253475935827,1.0,46750,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-29 13:00:00+00:00,220.37969321609648,1.0,46743,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-29 14:00:00+00:00,125.47528988917888,1.0,46742,"71-225,10.230.53.144:0",10.230.53.144
2025-01-29 14:00:00+00:00,265.7289088863892,1.0,46228,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-29 14:00:00+00:00,231.62326560419265,1.0,46558,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-29 14:00:00+00:00,118.16899749427108,1.0,46693,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-29 14:00:00+00:00,129.0565588646574,1.0,33611,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-29 14:00:00+00:00,220.67270278359769,1.0,46774,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-29 15:00:00+00:00,115.60275316887012,1.0,36685,"71-20965,10.0.1.1:0",10.0.1.1
2025-01-29 15:00:00+00:00,132.97323911556873,1.0,43870,"71-225,10.230.53.144:0",10.230.53.144
2025-01-29 15:00:00+00:00,273.28510907218424,1.0,42724,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-29 15:00:00+00:00,229.56013431710716,1.0,43777,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-29 15:00:00+00:00,97.20209249846141,1.0,43871,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-29 15:00:00+00:00,129.55576433923784,1.0,43639,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-29 15:00:00+00:00,129.3944861803459,1.0,42729,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-29 16:00:00+00:00,135.38594899004002,1.0,42972,"71-225,10.230.53.144:0",10.230.53.144
2025-01-29 16:00:00+00:00,273.63126690977526,1.0,42505,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-29 16:00:00+00:00,230.98084799404265,1.0,42972,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-29 16:00:00+00:00,97.33701014614168,1.0,42972,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-29 16:00:00+00:00,132.1646659222036,1.0,42984,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-29 16:00:00+00:00,127.88585746102449,1.0,3592,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-29 16:00:00+00:00,129.77551548818377,1.0,42484,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-29 16:00:00+00:00,210.32049581005583,1.0,28640,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-29 17:00:00+00:00,115.37078212290503,1.0,35800,"71-20965,10.0.1.1:0",10.0.1.1
2025-01-29 17:00:00+00:00,134.65291843624087,1.0,36732,"71-225,10.230.53.144:0",10.230.53.144
2025-01-29 17:00:00+00:00,272.9809876198455,1.0,42972,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-29 17:00:00+00:00,230.06546123056876,1.0,42972,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-29 17:00:00+00:00,96.83854602997299,1.0,42972,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-29 17:00:00+00:00,131.4993095700611,1.0,42727,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-29 17:00:00+00:00,129.25498635807696,1.0,42516,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-29 18:00:00+00:00,273.1297388374052,1.0,42732,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-29 18:00:00+00:00,228.94995167259955,1.0,42419,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-29 18:00:00+00:00,96.96464564180145,1.0,42965,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-29 18:00:00+00:00,131.63882229721867,1.0,42965,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-29 18:00:00+00:00,127.06839032527104,1.0,3597,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-29 18:00:00+00:00,129.18328056616073,1.0,42956,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-29 18:00:00+00:00,204.66513534525407,1.0,28298,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-29 19:00:00+00:00,115.38952984887,1.0,35797,"71-20965,10.0.1.1:0",10.0.1.1
2025-01-29 19:00:00+00:00,273.03455576203805,1.0,42511,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-29 19:00:00+00:00,227.51817005762672,1.0,42515,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-29 19:00:00+00:00,96.87381600688867,1.0,42969,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-29 19:00:00+00:00,131.56363763979223,1.0,42742,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-29 19:00:00+00:00,127.43905160390516,1.0,3585,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-29 19:00:00+00:00,129.26567799583637,1.0,42751,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-29 19:00:00+00:00,203.89450841762624,1.0,28571,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-29 20:00:00+00:00,115.29855902924076,1.0,35601,"71-20965,10.0.1.1:0",10.0.1.1
2025-01-29 20:00:00+00:00,273.9101976856316,1.0,41480,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-29 20:00:00+00:00,228.31092140539013,1.0,42522,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-29 20:00:00+00:00,96.74088449776525,1.0,42510,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-29 20:00:00+00:00,125.92034957547992,1.0,40163,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-29 20:00:00+00:00,127.16518847006652,1.0,902,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-29 20:00:00+00:00,133.01656033026833,1.0,42632,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-29 20:00:00+00:00,200.42550325237676,1.0,25981,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-29 21:00:00+00:00,115.11370270573705,1.0,35628,"71-20965,10.0.1.1:0",10.0.1.1
2025-01-29 21:00:00+00:00,276.30329264831107,1.0,42276,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-29 21:00:00+00:00,227.85298161396315,1.0,42913,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-29 21:00:00+00:00,96.67674911003049,1.0,42979,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-29 21:00:00+00:00,134.57559749598565,1.0,42971,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-29 21:00:00+00:00,128.77133947686863,1.0,42972,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-29 21:00:00+00:00,201.73125177204423,1.0,28216,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-29 22:00:00+00:00,227.72275361306987,1.0,42969,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-29 22:00:00+00:00,96.66367227918353,1.0,42524,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-29 22:00:00+00:00,133.57233151415153,1.0,39395,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-29 22:00:00+00:00,126.96876174252861,1.0,39919,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-29 22:00:00+00:00,201.65803508771927,1.0,28500,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-29 23:00:00+00:00,227.2406282967999,1.0,42655,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-29 23:00:00+00:00,97.18571011492422,1.0,37677,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-29 23:00:00+00:00,132.9990959894806,1.0,24336,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-29 23:00:00+00:00,122.51860405440083,1.0,42867,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-29 23:00:00+00:00,201.05000177689328,1.0,28139,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-30 00:00:00+00:00,272.5941557561465,1.0,36891,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-30 00:00:00+00:00,225.9293957066633,1.0,40295,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-30 00:00:00+00:00,95.81766907099085,1.0,36878,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-30 00:00:00+00:00,132.8504764308702,1.0,31694,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-30 00:00:00+00:00,201.02698245614036,1.0,28500,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-30 01:00:00+00:00,274.4700042912316,1.0,34955,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-30 01:00:00+00:00,94.88343974367967,1.0,42759,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-30 01:00:00+00:00,132.85559936504683,1.0,39058,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-30 01:00:00+00:00,105.8328027465668,1.0,32040,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-30 01:00:00+00:00,200.94529056709715,1.0,28496,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-30 02:00:00+00:00,276.18218520520077,1.0,31457,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-30 02:00:00+00:00,97.27825899241748,1.0,37059,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-30 02:00:00+00:00,134.58611255506003,1.0,36551,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-30 02:00:00+00:00,200.9340354572582,1.0,28485,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-30 04:00:00+00:00,227.77231872584173,1.0,42946,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-30 04:00:00+00:00,200.9672540486552,1.0,28034,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-30 05:00:00+00:00,260.966556234649,1.0,35014,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-30 05:00:00+00:00,231.251843802742,1.0,43253,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-30 05:00:00+00:00,97.49109661902781,1.0,43242,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-30 05:00:00+00:00,120.30335437120148,1.0,34224,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-30 05:00:00+00:00,118.50071294131068,1.0,35066,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-30 05:00:00+00:00,216.0959621077561,1.0,42225,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-30 06:00:00+00:00,232.54593783494104,1.0,46650,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-30 06:00:00+00:00,94.39714562006067,1.0,29989,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-30 06:00:00+00:00,118.74955303933253,1.0,40272,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-30 06:00:00+00:00,118.35733076676291,1.0,46755,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-30 06:00:00+00:00,129.12236999657884,1.0,46768,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-30 06:00:00+00:00,220.1192060085837,1.0,46600,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-30 07:00:00+00:00,111.58076237488002,1.0,29172,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-30 07:00:00+00:00,127.59132284821716,1.0,37132,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-30 07:00:00+00:00,219.15532934776755,1.0,37134,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-30 08:00:00+00:00,255.63463024197287,1.0,32359,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-30 08:00:00+00:00,233.95718883860505,1.0,41321,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-30 08:00:00+00:00,96.66697996537225,1.0,40430,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-30 08:00:00+00:00,118.80883808392716,1.0,40416,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-30 08:00:00+00:00,116.48709326476116,1.0,40444,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-30 08:00:00+00:00,127.56738980240432,1.0,36185,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-30 08:00:00+00:00,219.2581371748224,1.0,40401,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-30 09:00:00+00:00,260.3346398494893,1.0,44648,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-30 09:00:00+00:00,232.58753523332288,1.0,44702,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-30 09:00:00+00:00,97.4659431640188,1.0,44690,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-30 09:00:00+00:00,120.09447175274391,1.0,44553,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-30 09:00:00+00:00,128.2299797200376,1.0,40434,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-30 10:00:00+00:00,259.10968881041714,1.0,40779,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-30 10:00:00+00:00,234.4350833455541,1.0,40914,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-30 10:00:00+00:00,116.7371044593769,1.0,40925,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-30 10:00:00+00:00,128.45959163711944,1.0,40895,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-30 10:00:00+00:00,220.09674971853735,1.0,40858,"71-2:0:5c,127.0.0.1:0",127.0.0.1
2025-01-30 11:00:00+00:00,232.80287689706103,1.0,46717,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-30 11:00:00+00:00,97.9274587006762,1.0,46732,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-30 11:00:00+00:00,121.19559399687427,1.0,46709,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-30 11:00:00+00:00,131.9060406992917,1.0,46733,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-30 12:00:00+00:00,261.22219369195875,1.0,46734,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-30 12:00:00+00:00,98.39597100147559,1.0,46761,"71-2:0:3e,10.10.0.1:0",10.10.0.1
2025-01-30 12:00:00+00:00,121.26625572535421,1.0,46722,"71-2:0:3f,10.10.0.1:0",10.10.0.1
2025-01-30 12:00:00+00:00,120.3210909090909,1.0,46750,"71-2:0:48,127.0.0.1:0",127.0.0.1
2025-01-30 12:00:00+00:00,131.91014417569116,1.0,46263,"71-2:0:4a,141.44.25.151:0",141.44.25.151
