hour,avg_rtt,success_ratio,prcount,src_scion_addr,src_addr
2025-01-24 23:00:00+00:00,127.21921553182123,1.0,43163,"71-2:0:48,127.0.0.1:0",145.40.89.243
2025-01-24 23:00:00+00:00,127.83890330953926,1.0,43148,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 00:00:00+00:00,126.3646900038562,1.0,46678,"71-225,10.230.53.144:0",10.230.53.144
2025-01-25 00:00:00+00:00,269.59271461716935,1.0,43100,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 00:00:00+00:00,227.97853400713987,1.0,43138,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-25 00:00:00+00:00,97.26427394844906,1.0,43103,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-25 00:00:00+00:00,128.95106126610435,1.0,43156,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-25 00:00:00+00:00,127.78124782477552,1.0,43099,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 01:00:00+00:00,127.17600555989922,1.0,11511,"71-225,10.230.53.144:0",10.230.53.144
2025-01-25 01:00:00+00:00,269.2481321639055,1.0,43098,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 01:00:00+00:00,97.24760094571415,1.0,43142,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-25 01:00:00+00:00,127.70971478583196,1.0,38848,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-25 02:00:00+00:00,243.2614864864865,1.0,37000,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 02:00:00+00:00,133.01959773078906,1.0,5817,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-25 02:00:00+00:00,101.17371143776415,1.0,31702,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-25 02:00:00+00:00,112.13955325266184,1.0,31651,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 03:00:00+00:00,237.45730396672528,1.0,35823,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 03:00:00+00:00,111.3457295671068,1.0,35898,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 03:00:00+00:00,200.23193863319383,1.0,35850,"71-2:0:5c,127.0.0.1:0",200.129.206.243
2025-01-25 04:00:00+00:00,237.36528114632992,1.0,35871,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 04:00:00+00:00,111.30552920827986,1.0,35846,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 04:00:00+00:00,199.6193126478364,1.0,35935,"71-2:0:5c,127.0.0.1:0",200.129.206.243
2025-01-25 05:00:00+00:00,237.5726354659132,1.0,35747,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 05:00:00+00:00,2.0022253129346317,1.0,3595,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-25 05:00:00+00:00,111.34804578447795,1.0,35820,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 05:00:00+00:00,200.1675013912076,1.0,35940,"71-2:0:5c,127.0.0.1:0",200.129.206.243
2025-01-25 06:00:00+00:00,111.36868517898962,1.0,35868,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 08:00:00+00:00,78.7839917188899,1.0,35744,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-25 10:00:00+00:00,100.00979626011723,1.0,35830,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-25 11:00:00+00:00,204.47412782584425,1.0,35830,"71-2:0:5c,127.0.0.1:0",200.129.206.243
2025-01-25 12:00:00+00:00,111.75470594787257,1.0,35912,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 14:00:00+00:00,98.70191553429997,1.0,39519,"71-225,10.230.53.144:0",10.230.53.144
2025-01-25 14:00:00+00:00,242.1416992962953,1.0,36521,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 14:00:00+00:00,100.43734237759804,1.0,34497,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-25 14:00:00+00:00,112.18568800178411,1.0,35872,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 15:00:00+00:00,125.0178954586679,1.0,45207,"71-225,10.230.53.144:0",10.230.53.144
2025-01-25 15:00:00+00:00,272.7952547718997,1.0,43117,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 15:00:00+00:00,124.5960263298001,1.0,41322,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-25 15:00:00+00:00,124.43313320098775,1.0,41306,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 16:00:00+00:00,125.02236655340015,1.0,46498,"71-225,10.230.53.144:0",10.230.53.144
2025-01-25 16:00:00+00:00,272.46230321177103,1.0,42749,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 16:00:00+00:00,225.07207814862196,1.0,42995,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-25 16:00:00+00:00,96.4962489580439,1.0,43188,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-25 16:00:00+00:00,131.32249581083596,1.0,42968,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-25 16:00:00+00:00,127.64940026860556,1.0,43186,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 16:00:00+00:00,216.80338447967688,1.0,43079,"71-2:0:5c,127.0.0.1:0",200.129.206.243
2025-01-25 17:00:00+00:00,124.99193789829349,1.0,46762,"71-225,10.230.53.144:0",10.230.53.144
2025-01-25 17:00:00+00:00,272.57283062645007,1.0,43100,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 17:00:00+00:00,131.28440366972475,1.0,43164,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-25 17:00:00+00:00,127.68263542512469,1.0,43105,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 17:00:00+00:00,216.73204022988503,1.0,43152,"71-2:0:5c,127.0.0.1:0",200.129.206.243
2025-01-25 18:00:00+00:00,125.0792566743026,1.0,46709,"71-225,10.230.53.144:0",10.230.53.144
2025-01-25 18:00:00+00:00,272.58121680235655,1.0,43113,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 18:00:00+00:00,224.67647945110215,1.0,43141,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-25 18:00:00+00:00,96.29820534223705,1.0,43128,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-25 18:00:00+00:00,131.512400333766,1.0,43144,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-25 18:00:00+00:00,127.060795770729,1.0,43128,"71-2:0:48,127.0.0.1:0",145.40.89.243
2025-01-25 18:00:00+00:00,127.76288086073366,1.0,43126,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 18:00:00+00:00,216.89466722361456,1.0,43092,"71-2:0:5c,127.0.0.1:0",200.129.206.243
2025-01-25 19:00:00+00:00,125.44293838457261,1.0,46774,"71-225,10.230.53.144:0",10.230.53.144
2025-01-25 19:00:00+00:00,272.6036743039269,1.0,33258,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 19:00:00+00:00,225.67997768583515,1.0,43022,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-25 19:00:00+00:00,96.34769874476989,1.0,43020,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-25 19:00:00+00:00,131.3947308132875,1.0,21825,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-25 19:00:00+00:00,127.08913139176572,1.0,43161,"71-2:0:48,127.0.0.1:0",145.40.89.243
2025-01-25 19:00:00+00:00,127.64663918098856,1.0,43174,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 19:00:00+00:00,216.6826566555432,1.0,43152,"71-2:0:5c,127.0.0.1:0",200.129.206.243
2025-01-25 20:00:00+00:00,125.19797638401641,1.0,46748,"71-225,10.230.53.144:0",10.230.53.144
2025-01-25 20:00:00+00:00,272.50277217157304,1.0,43107,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 20:00:00+00:00,225.0391325502189,1.0,43161,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-25 20:00:00+00:00,96.33907566916736,1.0,43188,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-25 20:00:00+00:00,131.38426945383495,1.0,32243,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-25 20:00:00+00:00,127.13072183098592,1.0,43168,"71-2:0:48,127.0.0.1:0",145.40.89.243
2025-01-25 20:00:00+00:00,127.61441984467368,1.0,43135,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 20:00:00+00:00,216.64123534590607,1.0,43162,"71-2:0:5c,127.0.0.1:0",200.129.206.243
2025-01-25 21:00:00+00:00,125.1227623671322,1.0,46757,"71-225,10.230.53.144:0",10.230.53.144
2025-01-25 21:00:00+00:00,272.52739281575896,1.0,43150,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 21:00:00+00:00,223.6648091585255,1.0,42889,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-25 21:00:00+00:00,96.28160693186291,1.0,43163,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-25 21:00:00+00:00,131.3917147960012,1.0,43113,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-25 21:00:00+00:00,126.90721171672229,1.0,43152,"71-2:0:48,127.0.0.1:0",145.40.89.243
2025-01-25 21:00:00+00:00,127.56532517782256,1.0,43161,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 22:00:00+00:00,125.04653253424657,1.0,46720,"71-225,10.230.53.144:0",10.230.53.144
2025-01-25 22:00:00+00:00,272.5439504339351,1.0,43094,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 22:00:00+00:00,225.2047306237088,1.0,43081,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-25 22:00:00+00:00,96.43078387666016,1.0,43068,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-25 22:00:00+00:00,131.27456707698727,1.0,43137,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-25 22:00:00+00:00,127.0383991472006,1.0,43152,"71-2:0:48,127.0.0.1:0",145.40.89.243
2025-01-25 22:00:00+00:00,127.56049376997544,1.0,43178,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-25 22:00:00+00:00,217.66968346792908,1.0,43092,"71-2:0:5c,127.0.0.1:0",200.129.206.243
2025-01-25 23:00:00+00:00,125.0675421336299,1.0,46756,"71-225,10.230.53.144:0",10.230.53.144
2025-01-25 23:00:00+00:00,272.49407561774336,1.0,33590,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-25 23:00:00+00:00,225.10169530779564,1.0,43178,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-25 23:00:00+00:00,96.50926784059314,1.0,43160,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-25 23:00:00+00:00,131.31979188442153,1.0,43053,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-25 23:00:00+00:00,127.02395625781936,1.0,43162,"71-2:0:48,127.0.0.1:0",145.40.89.243
2025-01-25 23:00:00+00:00,127.53460415991104,1.0,43174,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 00:00:00+00:00,125.07666452579748,1.0,46710,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 00:00:00+00:00,272.5879912055244,1.0,32293,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 00:00:00+00:00,225.96102932653295,1.0,43135,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 00:00:00+00:00,96.93851042608956,1.0,43113,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-26 00:00:00+00:00,131.13126103521975,1.0,43044,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-26 00:00:00+00:00,127.54180012068883,1.0,43086,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 01:00:00+00:00,125.18145256177132,1.0,46745,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 01:00:00+00:00,272.5740861013175,1.0,43112,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 01:00:00+00:00,226.06003569690088,1.0,43141,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 01:00:00+00:00,96.72944991314418,1.0,43175,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-26 01:00:00+00:00,131.27883032256568,1.0,43123,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-26 01:00:00+00:00,127.12857937169863,1.0,43164,"71-2:0:48,127.0.0.1:0",145.40.89.243
2025-01-26 01:00:00+00:00,127.68428167629348,1.0,40685,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 02:00:00+00:00,112.39749652294852,1.0,35950,"71-20965,10.0.1.1:0",10.0.1.1
2025-01-26 02:00:00+00:00,125.2386463302458,1.0,46747,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 02:00:00+00:00,272.5432941121864,1.0,43089,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 02:00:00+00:00,225.70790505580172,1.0,43099,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 02:00:00+00:00,96.25164916844746,1.0,43052,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-26 02:00:00+00:00,131.09541569181587,1.0,43169,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-26 02:00:00+00:00,126.97926464796237,1.0,43163,"71-2:0:48,127.0.0.1:0",145.40.89.243
2025-01-26 02:00:00+00:00,127.62008490500382,1.0,43107,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 03:00:00+00:00,125.89922563532129,1.0,46748,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 03:00:00+00:00,273.34008454499,1.0,43054,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 03:00:00+00:00,227.53026471475303,1.0,43103,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 03:00:00+00:00,97.19019044529911,1.0,43162,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-26 03:00:00+00:00,132.1103489967216,1.0,43009,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-26 03:00:00+00:00,128.67625165225053,1.0,43123,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 03:00:00+00:00,227.39873122492767,1.0,42876,"71-2:0:5c,127.0.0.1:0",200.129.206.243
2025-01-26 04:00:00+00:00,125.05367116779728,1.0,46729,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 04:00:00+00:00,272.59982810285953,1.0,43049,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 04:00:00+00:00,96.28136591246292,1.0,43136,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-26 04:00:00+00:00,131.4156535484321,1.0,43019,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-26 04:00:00+00:00,125.73763488380656,1.0,27153,"71-2:0:48,127.0.0.1:0",145.40.89.243
2025-01-26 04:00:00+00:00,127.61243398499028,1.0,43172,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 04:00:00+00:00,216.78360769765823,1.0,43130,"71-2:0:5c,127.0.0.1:0",200.129.206.243
2025-01-26 05:00:00+00:00,125.2997962466488,1.0,46625,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 05:00:00+00:00,272.5139111265808,1.0,43095,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 05:00:00+00:00,96.32023188405795,1.0,43125,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-26 05:00:00+00:00,131.18866612585467,1.0,43145,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-26 05:00:00+00:00,127.065856223707,1.0,32328,"71-2:0:48,127.0.0.1:0",145.40.89.243
2025-01-26 05:00:00+00:00,127.60151037805782,1.0,43168,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 05:00:00+00:00,216.69958407881592,1.0,43037,"71-2:0:5c,127.0.0.1:0",200.129.206.243
2025-01-26 06:00:00+00:00,125.02847728877381,1.0,46739,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 06:00:00+00:00,272.5517214438252,1.0,38398,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 06:00:00+00:00,224.16198493163424,1.0,43004,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 06:00:00+00:00,96.38131863040356,1.0,43166,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-26 06:00:00+00:00,131.17360853432282,1.0,43120,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-26 07:00:00+00:00,109.97605848798908,1.0,24894,"71-20965,10.0.1.1:0",10.0.1.1
2025-01-26 07:00:00+00:00,120.28963321290796,1.0,32662,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 07:00:00+00:00,269.56329953969106,1.0,35411,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 07:00:00+00:00,232.43911611035307,1.0,30049,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 07:00:00+00:00,93.504071255276,1.0,30089,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-26 07:00:00+00:00,125.89163004394726,1.0,30036,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-26 07:00:00+00:00,122.20070387463063,1.0,30119,"71-2:0:48,127.0.0.1:0",145.40.89.243
2025-01-26 07:00:00+00:00,124.90866424791132,1.0,30043,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 08:00:00+00:00,123.3858143044457,1.0,40421,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 08:00:00+00:00,272.530820327016,1.0,43056,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 08:00:00+00:00,227.59983327506924,1.0,37187,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 08:00:00+00:00,96.28648866228365,1.0,37265,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-26 08:00:00+00:00,129.47611614951964,1.0,37159,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-26 08:00:00+00:00,125.29280004292076,1.0,37278,"71-2:0:48,127.0.0.1:0",145.40.89.243
2025-01-26 08:00:00+00:00,126.6037842190016,1.0,37260,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 08:00:00+00:00,215.72896192470864,1.0,37242,"71-2:0:5c,127.0.0.1:0",200.129.206.243
2025-01-26 09:00:00+00:00,125.14675694786688,1.0,46669,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 09:00:00+00:00,271.9210820634699,1.0,42918,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 09:00:00+00:00,224.796434920932,1.0,42748,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 09:00:00+00:00,96.23092826612154,1.0,43048,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-26 09:00:00+00:00,130.99007392254404,1.0,43018,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-26 09:00:00+00:00,126.82703380386327,1.0,43072,"71-2:0:48,127.0.0.1:0",145.40.89.243
2025-01-26 09:00:00+00:00,127.49391150771518,1.0,43032,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 09:00:00+00:00,216.54811686352767,1.0,43093,"71-2:0:5c,127.0.0.1:0",200.129.206.243
2025-01-26 10:00:00+00:00,125.23440239469744,1.0,46770,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 10:00:00+00:00,272.524060324826,1.0,43100,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 10:00:00+00:00,225.1828873518247,1.0,42939,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 10:00:00+00:00,96.52351918395735,1.0,43135,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-26 10:00:00+00:00,131.18229057925626,1.0,43107,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-26 10:00:00+00:00,127.073265079218,1.0,43172,"71-2:0:48,127.0.0.1:0",145.40.89.243
2025-01-26 10:00:00+00:00,127.63725171709672,1.0,43096,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 11:00:00+00:00,124.75757966159924,1.0,46572,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 11:00:00+00:00,271.0673793782529,1.0,42654,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 11:00:00+00:00,225.00285224005196,1.0,43124,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 11:00:00+00:00,96.89127815367506,1.0,43156,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-26 11:00:00+00:00,131.1775295998517,1.0,43159,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-26 11:00:00+00:00,126.99898091532332,1.0,43176,"71-2:0:48,127.0.0.1:0",145.40.89.243
2025-01-26 11:00:00+00:00,127.73841013504106,1.0,43098,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 11:00:00+00:00,216.6722367719656,1.0,43147,"71-2:0:5c,127.0.0.1:0",200.129.206.243
2025-01-26 12:00:00+00:00,125.04984550682344,1.0,46604,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 12:00:00+00:00,272.3431347481462,1.0,43021,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 12:00:00+00:00,225.27095576076724,1.0,39309,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 12:00:00+00:00,96.48681522748376,1.0,43080,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-26 12:00:00+00:00,130.95811579069496,1.0,43095,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-26 12:00:00+00:00,124.2200712898832,1.0,34507,"71-2:0:48,127.0.0.1:0",145.40.89.243
2025-01-26 12:00:00+00:00,216.59250666975987,1.0,43105,"71-2:0:5c,127.0.0.1:0",200.129.206.243
2025-01-26 13:00:00+00:00,272.5963731538605,1.0,42792,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 13:00:00+00:00,225.09819769602376,1.0,32292,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 13:00:00+00:00,97.35260731577361,1.0,43167,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-26 13:00:00+00:00,131.27024770386865,1.0,43116,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-26 14:00:00+00:00,112.66330247171015,1.0,35967,"71-20965,10.0.1.1:0",10.0.1.1
2025-01-26 14:00:00+00:00,125.1224218800197,1.0,46691,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 14:00:00+00:00,272.5484656324312,1.0,17662,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 14:00:00+00:00,224.66937883578203,1.0,43016,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 14:00:00+00:00,96.8558105004292,1.0,43103,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-26 14:00:00+00:00,131.23001737116385,1.0,43175,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-26 14:00:00+00:00,127.68192957964943,1.0,32235,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 14:00:00+00:00,216.82147672850695,1.0,43014,"71-2:0:5c,127.0.0.1:0",200.129.206.243
2025-01-26 15:00:00+00:00,125.11106588109266,1.0,46675,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 15:00:00+00:00,272.6659734939011,1.0,32219,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 15:00:00+00:00,225.32406999652332,1.0,43145,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 15:00:00+00:00,96.09592938430112,1.0,41124,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-26 15:00:00+00:00,131.38599586748077,1.0,43073,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-26 15:00:00+00:00,127.63787815418932,1.0,43038,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 16:00:00+00:00,112.38706898946958,1.0,35991,"71-20965,10.0.1.1:0",10.0.1.1
2025-01-26 16:00:00+00:00,125.05544275119156,1.0,46787,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 16:00:00+00:00,272.6006431773902,1.0,42601,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 16:00:00+00:00,96.33782155272306,1.0,43150,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-26 16:00:00+00:00,130.93611040122667,1.0,43043,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-26 16:00:00+00:00,127.59519121632576,1.0,43171,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 17:00:00+00:00,125.09563970289187,1.0,46717,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 17:00:00+00:00,272.6695312257624,1.0,32233,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 17:00:00+00:00,225.4512525073471,1.0,42874,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 17:00:00+00:00,96.46031488394739,1.0,43127,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-26 17:00:00+00:00,131.18108403732924,1.0,42969,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-26 17:00:00+00:00,127.00309705663189,1.0,42944,"71-2:0:48,127.0.0.1:0",145.40.89.243
2025-01-26 17:00:00+00:00,127.6122155466376,1.0,43109,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 18:00:00+00:00,125.10232866743718,1.0,46722,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 18:00:00+00:00,272.2902597402597,1.0,43120,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 18:00:00+00:00,225.64529067462632,1.0,42883,"71-2:0:3d,10.0.0.1:0",10.0.0.1
2025-01-26 18:00:00+00:00,96.83748200436541,1.0,43066,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-26 18:00:00+00:00,131.21983758700696,1.0,43100,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-26 18:00:00+00:00,127.04253496341576,1.0,43188,"71-2:0:48,127.0.0.1:0",145.40.89.243
2025-01-26 18:00:00+00:00,127.6497421774288,1.0,34132,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 19:00:00+00:00,112.4789206013951,1.0,35983,"71-20965,10.0.1.1:0",10.0.1.1
2025-01-26 19:00:00+00:00,125.41840682240792,1.0,46787,"71-225,10.230.53.144:0",10.230.53.144
2025-01-26 19:00:00+00:00,272.5867914450921,1.0,43063,"71-2:0:3b,10.1.0.1:0",10.1.0.1
2025-01-26 19:00:00+00:00,96.8867343156334,1.0,43164,"71-2:0:3e,10.10.0.1:0",134.75.253.186
2025-01-26 19:00:00+00:00,131.26899379227277,1.0,43172,"71-2:0:3f,10.10.0.1:0",134.75.254.171
2025-01-26 19:00:00+00:00,127.05562505791865,1.0,43164,"71-2:0:48,127.0.0.1:0",145.40.89.243
2025-01-26 19:00:00+00:00,127.62751833627333,1.0,32313,"71-2:0:4a,141.44.25.151:0",141.44.25.151
2025-01-26 20:00:00+00:00,112.45591834464344,1.0,35956,"71-20965,10.0.1.1:0",10.0.1.1
